sim_seed,total_trades,mean_cum_return_pct,daily_equity_sharpe,trade_level_sharpe
607,255,39.24630175946015,0.44323459907591695,0.5845870666574168
608,249,45.90851888280638,0.5000561878808034,0.658096344783264
609,235,10.570383931324232,0.19223981276085747,0.2628380059788623
610,235,40.817331449659605,0.5103936580246383,0.738946619758533
611,244,29.438281900021366,0.34535367857210886,0.44600384637165724
612,249,52.41567224063132,0.5931425629279183,0.8753978767910621
613,246,31.84119719679502,0.5126074503518179,0.7574395028389409
614,239,22.583816559553377,0.41249026570563263,0.5694126755508193
615,237,56.49912339661978,0.6945998064982638,0.8920233745767293
616,239,27.332174838836018,0.3645086735775564,0.5849136759865812
617,234,19.98370687711367,0.37052208038293755,0.4587084252517542
618,257,55.16157799673713,0.5013832072392965,0.6011535694493357
619,249,33.34440640505246,0.44076200309729663,0.5530290628804597
620,238,59.43216541024401,0.7019158795184992,1.016361287903937
621,234,10.177814816261012,0.2342319033265937,0.3095174752474331
622,247,45.95925033455012,0.6142989627944946,0.8152153009683479
623,254,57.3260996410206,0.5332164679251424,0.6441063178216767
624,246,57.89445054957389,0.5986369738552715,0.8386270612660928
625,243,35.9234406108715,0.48672405398539187,0.740130661700384
626,241,20.252619590935904,0.3299099060593779,0.37600035983024926
627,254,26.217874071877805,0.3960857863842041,0.5775262982553346
628,247,39.07904680563846,0.5325653049470609,0.7328682988172149
629,243,45.737406746682254,0.63140914625616,0.811209026438644
630,250,44.08268375991413,0.6342338828915551,0.8430315325057993
631,255,45.770420209360545,0.5658388207531904,0.7447271529234868
632,263,31.429015608977,0.49616386583875516,0.6342844246728226
633,240,58.191203012542246,0.6585504449751586,0.893516644038686
634,232,27.36732518723602,0.43429791370796345,0.5828283583708191
635,240,47.050635358421836,0.59303467047061,0.8050806443547348
636,240,22.273036316844482,0.2273672006546133,0.2817503052728756
637,237,52.92944186670563,0.6666144955121984,0.9541843136343028
638,252,22.098049037766437,0.3666351556632799,0.4794171126611201
639,249,40.469761820279594,0.5802449148431612,0.7829213881591782
640,239,53.83875770272258,0.6514504903660449,0.9194500860276007
641,245,66.70804655330872,0.7544749351024418,1.0529715779437938
642,237,23.17813617486349,0.3876766504241911,0.5282652780386468
643,238,42.74103586408232,0.3854673788331559,0.4887136890634725
644,231,71.50964309675865,0.6481408090170112,0.9319529130893546
645,247,37.89984940660251,0.41823246016710847,0.5351458094232332
646,251,25.887793463915518,0.34832273347900744,0.5351102811979345
647,243,14.039947575672949,0.27633317939366797,0.3882697057082041
648,240,28.910240059477843,0.43739804271198046,0.5569276496944562
649,243,49.993921076319715,0.5638936911768725,0.7706126485948037
650,240,45.63111004203462,0.6305831627167071,0.8762796740516272
651,256,77.34851468342535,0.7641662253661877,0.9980554745672008
652,242,63.10964964134299,0.6732912656147876,1.0101677745527053
653,237,37.03743038820513,0.4268065572480017,0.6575890541450585
654,248,47.42392420139616,0.5078715864156137,0.6264874529672402
655,248,54.18658619354225,0.5862016095178774,0.7584438634698323
656,253,49.64443844503698,0.5146011039934543,0.6950296541652071
