strategy,fold,trade_id,holding_period,exit_reason,net_return_pct,net_pnl,is_win
Candidate 6: Expected Return Decay Exit,4,8,1,RETURN_DECAY,-0.7853184178807275,-916.6588791826861,0
Candidate 6: Expected Return Decay Exit,4,9,10,TIME_LIMIT_10D,-1.3368229312681341,-1548.1455762990377,0
Candidate 6: Expected Return Decay Exit,4,10,10,RETURN_DECAY,3.452303213956213,3944.590625018857,1
Candidate 6: Expected Return Decay Exit,4,11,10,TIME_LIMIT_10D,-4.410710327300336,-5213.647997476877,0
Candidate 6: Expected Return Decay Exit,4,12,10,TIME_LIMIT_10D,-6.0511207204544695,-6837.199013256461,0
Candidate 6: Expected Return Decay Exit,4,13,7,RETURN_DECAY,3.0471290966073066,3234.6318757568015,1
Candidate 6: Expected Return Decay Exit,4,14,3,RETURN_DECAY,-0.3173452882494814,-347.1378418551186,0
Candidate 6: Expected Return Decay Exit,4,15,8,RETURN_DECAY,-2.7549076955015668,-3003.9766475932324,0
Candidate 6: Expected Return Decay Exit,4,16,10,TIME_LIMIT_10D,-8.47075633229398,-8982.130943752962,0
Candidate 6: Expected Return Decay Exit,4,17,6,RETURN_DECAY,7.304004177192939,7088.887423291897,1
Candidate 6: Expected Return Decay Exit,4,18,1,RETURN_DECAY,-0.6530413342656811,-680.1013953843197,0
Candidate 6: Expected Return Decay Exit,4,19,3,RETURN_DECAY,-3.679436497818865,-3806.8773377448174,0
Candidate 6: Expected Return Decay Exit,4,20,2,RETURN_DECAY,0.4664352144234602,464.8340324937277,1
Candidate 6: Expected Return Decay Exit,4,21,2,RETURN_DECAY,2.578771017225212,2581.9056001046574,1
Candidate 6: Expected Return Decay Exit,4,22,8,RETURN_DECAY,4.5057106198293235,4627.520657404595,1
Candidate 6: Expected Return Decay Exit,4,23,6,RETURN_DECAY,1.743607119078279,1871.4306016287965,1
Candidate 6: Expected Return Decay Exit,4,24,2,RETURN_DECAY,5.486780982757013,5991.697076746399,1
Candidate 6: Expected Return Decay Exit,4,25,2,RETURN_DECAY,0.013185977886725066,15.189469515159125,1
Candidate 6: Expected Return Decay Exit,4,26,10,TIME_LIMIT_10D,-4.838371941825704,-5574.25428918682,0
Candidate 6: Expected Return Decay Exit,4,27,10,TIME_LIMIT_10D,-2.4809719075502064,-2720.0146047245526,0
Candidate 6: Expected Return Decay Exit,4,28,2,RETURN_DECAY,2.7192595777257904,2907.297135488284,1
Candidate 6: Expected Return Decay Exit,4,29,1,RETURN_DECAY,-0.40773760623114796,-447.78691910053016,0
Candidate 6: Expected Return Decay Exit,4,30,1,RETURN_DECAY,-0.511591655149941,-559.5510097285288,0
Candidate 6: Expected Return Decay Exit,4,31,4,RETURN_DECAY,0.6761852590108576,735.7909022330768,1
Candidate 6: Expected Return Decay Exit,4,32,1,RETURN_DECAY,0.08832716841127446,96.76310016469179,1
Candidate 6: Expected Return Decay Exit,4,33,1,RETURN_DECAY,-0.30923116227698055,-339.0643656988507,0
Candidate 6: Expected Return Decay Exit,4,34,10,TIME_LIMIT_10D,-4.236097488544846,-4630.413636984935,0
Candidate 6: Expected Return Decay Exit,4,35,8,RETURN_DECAY,3.5090721763010992,3673.228786239567,1
Candidate 6: Expected Return Decay Exit,4,36,7,RETURN_DECAY,0.5010594316670436,542.9043672300752,1
Candidate 6: Expected Return Decay Exit,4,37,2,RETURN_DECAY,3.4142963028578146,3717.9705160342346,1
Candidate 6: Expected Return Decay Exit,4,38,2,RETURN_DECAY,1.8787775500768056,2115.732107549219,1
Candidate 6: Expected Return Decay Exit,4,39,1,RETURN_DECAY,0.8284541193764063,950.4680041572302,1
Candidate 6: Expected Return Decay Exit,4,40,1,RETURN_DECAY,0.3744621177929975,433.1716623777347,1
Candidate 6: Expected Return Decay Exit,4,41,1,RETURN_DECAY,1.044939210851843,1213.2949943588083,1
Candidate 6: Expected Return Decay Exit,4,42,1,RETURN_DECAY,-0.7530395733893251,-883.5024258050798,0
Candidate 6: Expected Return Decay Exit,4,43,1,RETURN_DECAY,-0.3790447063605156,-441.36470152138907,0
Candidate 6: Expected Return Decay Exit,4,44,1,RETURN_DECAY,0.6010517862278406,697.2198700159528,1
Candidate 6: Expected Return Decay Exit,4,45,3,RETURN_DECAY,2.0926510640446447,2442.0649099983607,1
Candidate 6: Expected Return Decay Exit,4,46,1,RETURN_DECAY,-1.2270598883028057,-1461.9099623421173,0
Candidate 6: Expected Return Decay Exit,4,47,4,RETURN_DECAY,-0.960680561625874,-1130.5033424285134,0
Candidate 6: Expected Return Decay Exit,4,48,4,RETURN_DECAY,0.8684695151452778,1012.173757732895,1
Candidate 6: Expected Return Decay Exit,4,49,2,RETURN_DECAY,-1.3275936236280335,-1560.7059423181797,0
Candidate 6: Expected Return Decay Exit,4,50,2,RETURN_DECAY,0.7865920239188704,912.4334203718456,1
Candidate 6: Expected Return Decay Exit,4,51,1,RETURN_DECAY,1.864749383158576,2180.092286248612,1
Candidate 6: Expected Return Decay Exit,4,52,1,RETURN_DECAY,0.1688270178947005,201.0574992185991,1
Candidate 6: Expected Return Decay Exit,4,53,6,RETURN_DECAY,2.294031603548713,2736.5936315461727,1
Candidate 6: Expected Return Decay Exit,4,54,1,RETURN_DECAY,-1.5065477094237427,-1838.41730823308,0
Candidate 6: Expected Return Decay Exit,4,55,6,RETURN_DECAY,2.4250227064024115,2914.6363721986017,1
Candidate 6: Expected Return Decay Exit,4,56,1,RETURN_DECAY,0.2509416007272761,308.9209087225857,1
Candidate 6: Expected Return Decay Exit,4,57,10,TIME_LIMIT_10D,-1.4530898191043842,-1793.3107838132235,0
Candidate 6: Expected Return Decay Exit,4,58,9,RETURN_DECAY,5.739221268809405,6980.058796725061,1
Candidate 6: Expected Return Decay Exit,4,59,4,RETURN_DECAY,-1.7201879618960585,-2212.1680923721824,0
Candidate 6: Expected Return Decay Exit,4,60,2,RETURN_DECAY,0.09539993908422914,120.57426811082462,1
Candidate 6: Expected Return Decay Exit,4,61,1,RETURN_DECAY,-0.4928868097264392,-623.5450734031864,0
Candidate 6: Expected Return Decay Exit,4,62,1,RETURN_DECAY,1.6983921945856808,2138.024947746643,1
Candidate 6: Expected Return Decay Exit,4,63,4,RETURN_DECAY,5.191728608546493,6646.620036137245,1
Candidate 6: Expected Return Decay Exit,4,64,1,RETURN_DECAY,0.5503681624023674,741.180125101892,1
Candidate 6: Expected Return Decay Exit,4,65,4,RETURN_DECAY,1.7201602127277524,2329.287121259812,1
Candidate 6: Expected Return Decay Exit,4,66,1,RETURN_DECAY,-0.5146629023043301,-708.898451235898,0
Candidate 6: Expected Return Decay Exit,4,67,10,TIME_LIMIT_10D,-1.208012843694424,-1655.3574601611506,0
Candidate 6: Expected Return Decay Exit,4,68,1,RETURN_DECAY,1.1139540490640552,1508.0274129127008,1
Candidate 6: Expected Return Decay Exit,4,69,10,TIME_LIMIT_10D,-9.417350650082959,-12890.857125699884,0
Candidate 6: Expected Return Decay Exit,4,70,10,TIME_LIMIT_10D,2.929884037814524,3632.8586803458847,1
Candidate 6: Expected Return Decay Exit,4,71,10,TIME_LIMIT_10D,-3.4017429930091527,-4341.512488665641,0
Candidate 6: Expected Return Decay Exit,4,72,2,RETURN_DECAY,7.356922734404131,9069.953089460714,1
Candidate 6: Expected Return Decay Exit,4,73,10,TIME_LIMIT_10D,0.9912485710656674,1311.9626598999619,1
Candidate 6: Expected Return Decay Exit,4,74,10,TIME_LIMIT_10D,-4.046821792778395,-5409.245867238181,0
Candidate 6: Expected Return Decay Exit,4,75,7,RETURN_DECAY,-0.5817048218375684,-746.0787488831819,0
Candidate 6: Expected Return Decay Exit,4,76,1,RETURN_DECAY,0.025689343022797555,32.75678841418043,1
Candidate 6: Expected Return Decay Exit,4,77,1,RETURN_DECAY,1.1900502138702658,1517.8370774369266,1
Candidate 6: Expected Return Decay Exit,4,78,1,RETURN_DECAY,0.2348796625052052,303.1398953745188,1
Candidate 6: Expected Return Decay Exit,4,79,1,RETURN_DECAY,0.32311192106678654,417.99350824483304,1
Candidate 6: Expected Return Decay Exit,4,80,1,RETURN_DECAY,-0.4559033376033747,-591.6846767176437,0
Candidate 6: Expected Return Decay Exit,4,81,1,RETURN_DECAY,-1.4814474179520185,-1913.9002615055983,0
Candidate 6: Expected Return Decay Exit,4,82,1,RETURN_DECAY,1.2821776235013338,1631.9215459453553,1
Candidate 6: Expected Return Decay Exit,4,83,1,RETURN_DECAY,0.911319686897087,1174.7754592822364,1
Candidate 6: Expected Return Decay Exit,4,84,5,RETURN_DECAY,0.6529373822619071,849.3672920488797,1
Candidate 6: Expected Return Decay Exit,4,85,1,RETURN_DECAY,2.5948279058578803,3397.496457501384,1
Candidate 6: Expected Return Decay Exit,4,86,10,TIME_LIMIT_10D,2.7457234308660863,3688.354958407853,1
Candidate 6: Expected Return Decay Exit,4,87,1,RETURN_DECAY,1.5447799170735732,2132.0937110334744,1
Candidate 6: Expected Return Decay Exit,4,88,2,RETURN_DECAY,3.8454580849625963,5389.461315673645,1
Candidate 6: Expected Return Decay Exit,4,89,5,RETURN_DECAY,1.13810490113111,1656.4070759244098,1
Candidate 6: Expected Return Decay Exit,4,90,3,RETURN_DECAY,1.6769898903173726,2468.482425864151,1
Candidate 6: Expected Return Decay Exit,4,91,8,RETURN_DECAY,-0.9287388350633597,-1390.0034611232009,0
Candidate 7: Combined Adaptive Exit,4,1,1,PROFIT_TARGET,2.896999999999994,2896.999999999994,1
Candidate 7: Combined Adaptive Exit,4,2,1,PROFIT_TARGET,2.897000000000008,2980.926090000008,1
Candidate 7: Combined Adaptive Exit,4,3,1,PROB_DETERIORATION,-0.23771711873577708,-251.68995527834363,0
Candidate 7: Combined Adaptive Exit,4,4,1,PROFIT_TARGET,2.897000000000005,3059.992060822892,1
Candidate 7: Combined Adaptive Exit,4,5,5,PROB_DETERIORATION,2.3767583235574796,2583.208975198281,1
Candidate 7: Combined Adaptive Exit,4,6,3,PROB_DETERIORATION,1.2928772711580658,1438.5772629260387,1
Candidate 7: Combined Adaptive Exit,4,7,1,STOP_LOSS,-2.8191301079688786,-3177.3855689934685,0
Candidate 7: Combined Adaptive Exit,4,8,1,PROB_DETERIORATION,-0.7853184178807278,-860.1642016948805,0
Candidate 7: Combined Adaptive Exit,4,9,3,PROB_DETERIORATION,2.1915138234346427,2381.528255079877,1
Candidate 7: Combined Adaptive Exit,4,10,4,STOP_LOSS,-3.6095769900313193,-4008.507183341518,0
Candidate 7: Combined Adaptive Exit,4,11,4,PROFIT_TARGET,2.8970000000000105,3101.049781734817,1
Candidate 7: Combined Adaptive Exit,4,12,1,STOP_LOSS,-3.5287180982015407,-3886.690158949126,0
Candidate 7: Combined Adaptive Exit,4,13,4,PROFIT_TARGET,2.897000000000011,3078.289780006919,1
Candidate 7: Combined Adaptive Exit,4,14,3,PROB_DETERIORATION,1.7556492437588291,1919.5590296968521,1
Candidate 7: Combined Adaptive Exit,4,15,2,PROB_DETERIORATION,-0.9012420562788059,-1002.683105839808,0
Candidate 7: Combined Adaptive Exit,4,16,2,PROB_DETERIORATION,0.815241025051547,898.8277775268964,1
Candidate 7: Combined Adaptive Exit,4,17,7,STOP_LOSS,-3.307530374700085,-3676.380831634153,0
Candidate 7: Combined Adaptive Exit,4,18,1,STOP_LOSS,-3.249383415549546,-3492.2897082738637,0
Candidate 7: Combined Adaptive Exit,4,19,6,PROFIT_TARGET,2.8970000000000016,3012.392385621667,1
Candidate 7: Combined Adaptive Exit,4,20,10,TIME_LIMIT_10D,-0.0896431605441933,-95.9142022396639,0
Candidate 7: Combined Adaptive Exit,4,21,6,STOP_LOSS,-2.6910128329185263,-2876.683205185099,0
Candidate 7: Combined Adaptive Exit,4,22,4,STOP_LOSS,-3.1431653213167556,-3269.6137079345212,0
Candidate 7: Combined Adaptive Exit,4,23,2,STOP_LOSS,-3.7789264273753975,-3807.3949533382965,0
Candidate 7: Combined Adaptive Exit,4,24,2,PROFIT_TARGET,2.8970000000000087,2808.5243052229644,1
Candidate 7: Combined Adaptive Exit,4,25,7,PROFIT_TARGET,2.8970000000000065,2889.8872543452717,1
Candidate 7: Combined Adaptive Exit,4,26,3,STOP_LOSS,-4.513245966562077,-4632.592716318048,0
Candidate 7: Combined Adaptive Exit,4,27,8,PROFIT_TARGET,2.896999999999997,2839.4010771119115,1
Candidate 7: Combined Adaptive Exit,4,28,7,PROFIT_TARGET,2.897000000000002,2921.658526315848,1
Candidate 7: Combined Adaptive Exit,4,29,1,PROB_DETERIORATION,1.3930985823237285,1445.657866232103,1
Candidate 7: Combined Adaptive Exit,4,30,3,PROB_DETERIORATION,0.023206114442585205,24.417123419703458,1
Candidate 7: Combined Adaptive Exit,4,31,2,PROFIT_TARGET,2.8970000000000096,3048.887046273439,1
Candidate 7: Combined Adaptive Exit,4,32,1,PROFIT_TARGET,2.8970000000000007,3137.2133040039707,1
Candidate 7: Combined Adaptive Exit,4,33,10,TIME_LIMIT_10D,-0.30373275050189547,-338.44639207795814,0
Candidate 7: Combined Adaptive Exit,4,34,3,STOP_LOSS,-2.045400896451048,-2272.2473512340616,0
Candidate 7: Combined Adaptive Exit,4,35,3,STOP_LOSS,-2.4874065178856855,-2706.75385148646,0
Candidate 7: Combined Adaptive Exit,4,36,10,TIME_LIMIT_10D,1.2448120579553543,1320.8895038191285,1
Candidate 7: Combined Adaptive Exit,4,37,8,PROFIT_TARGET,2.8970000000000113,3112.318085525306,1
Candidate 7: Combined Adaptive Exit,4,38,1,PROB_DETERIORATION,-0.30923116227698055,-341.83887215063913,0
Candidate 7: Combined Adaptive Exit,4,39,8,STOP_LOSS,-3.915703597408838,-4315.2200758569825,0
Candidate 7: Combined Adaptive Exit,4,40,10,PROFIT_TARGET,2.896999999999995,3067.5669427391754,1
Candidate 7: Combined Adaptive Exit,4,41,1,PROFIT_TARGET,2.897000000000004,3156.4343570703386,1
Candidate 7: Combined Adaptive Exit,4,42,3,STOP_LOSS,-3.037232415190236,-3405.0932200888888,0
Candidate 7: Combined Adaptive Exit,4,43,3,PROB_DETERIORATION,2.0730587665625757,2253.5520645139736,1
Candidate 7: Combined Adaptive Exit,4,44,1,PROB_DETERIORATION,1.8001718381731209,1997.4737246075692,1
Candidate 7: Combined Adaptive Exit,4,45,2,PROB_DETERIORATION,1.8787775500768058,2122.2228437525223,1
Candidate 7: Combined Adaptive Exit,4,46,1,PROFIT_TARGET,2.896999999999994,3333.8637227030417,1
Candidate 7: Combined Adaptive Exit,4,47,1,PROB_DETERIORATION,0.3744621177929975,443.4145606826342,1
Candidate 7: Combined Adaptive Exit,4,48,1,PROB_DETERIORATION,1.0449392108518434,1241.9849072050088,1
Candidate 7: Combined Adaptive Exit,4,49,1,PROB_DETERIORATION,-0.7530395733893251,-904.3939713184195,0
Candidate 7: Combined Adaptive Exit,4,50,3,PROB_DETERIORATION,-0.5982941185009207,-713.135091346804,0
Candidate 7: Combined Adaptive Exit,4,51,4,PROFIT_TARGET,2.896999999999998,3432.411960389047,1
Candidate 7: Combined Adaptive Exit,4,52,1,PROB_DETERIORATION,-1.2270598883028059,-1495.957942539904,0
Candidate 7: Combined Adaptive Exit,4,53,4,PROB_DETERIORATION,-0.9606805616258741,-1156.8328404195329,0
Candidate 7: Combined Adaptive Exit,4,54,5,PROB_DETERIORATION,-0.986977894739085,-1177.0818928751808,0
Candidate 7: Combined Adaptive Exit,4,55,3,PROB_DETERIORATION,0.5834975238979191,689.0180305312203,1
Candidate 7: Combined Adaptive Exit,4,56,2,PROFIT_TARGET,2.896999999999995,3440.8583758070745,1
Candidate 7: Combined Adaptive Exit,4,57,1,PROB_DETERIORATION,0.1688270178947005,206.33027862917996,1
Candidate 7: Combined Adaptive Exit,4,58,2,PROB_DETERIORATION,-0.3624449977658587,-443.7064212637479,0
Candidate 7: Combined Adaptive Exit,4,59,3,PROB_DETERIORATION,-0.9515972567952913,-1160.726358627913,0
Candidate 7: Combined Adaptive Exit,4,60,3,PROB_DETERIORATION,-1.2530937025904345,-1513.9366035350554,0
Candidate 7: Combined Adaptive Exit,4,61,1,PROB_DETERIORATION,0.2509416007272761,299.3782904710969,1
Candidate 7: Combined Adaptive Exit,4,62,10,TIME_LIMIT_10D,-1.4530898191043842,-1737.9151154301053,0
Candidate 7: Combined Adaptive Exit,4,63,3,PROB_DETERIORATION,2.129395647992028,2509.7789630135817,1
Candidate 7: Combined Adaptive Exit,4,64,5,PROFIT_TARGET,2.897000000000007,3487.212154827676,1
Candidate 7: Combined Adaptive Exit,4,65,2,PROB_DETERIORATION,-0.30181542534170375,-373.82988716144115,0
Candidate 7: Combined Adaptive Exit,4,66,1,PROB_DETERIORATION,1.4603789340186277,1803.372311449042,1
Candidate 7: Combined Adaptive Exit,4,67,2,PROFIT_TARGET,2.8970000000000073,3629.6505349846466,1
Candidate 7: Combined Adaptive Exit,4,68,1,PROB_DETERIORATION,1.6983921945856808,2189.5608334762087,1
Candidate 7: Combined Adaptive Exit,4,69,1,PROB_DETERIORATION,1.634683380013449,2143.220056233513,1
Candidate 7: Combined Adaptive Exit,4,70,1,PROFIT_TARGET,2.897000000000002,3860.3221733580363,1
Candidate 7: Combined Adaptive Exit,4,71,1,PROB_DETERIORATION,0.5503681624023674,754.6247970602976,1
Candidate 7: Combined Adaptive Exit,4,72,4,PROFIT_TARGET,2.897000000000006,3994.0171870910613,1
Candidate 7: Combined Adaptive Exit,4,73,1,PROB_DETERIORATION,-0.5146629023043301,-730.1078398449516,0
Candidate 7: Combined Adaptive Exit,4,74,3,PROB_DETERIORATION,0.3441693136276181,485.73049345136116,1
Candidate 7: Combined Adaptive Exit,4,75,1,PROB_DETERIORATION,-0.05677561366469047,-80.40391616419193,0
Candidate 7: Combined Adaptive Exit,4,76,1,PROB_DETERIORATION,1.1139540490640552,1576.6525519582678,1
Candidate 7: Combined Adaptive Exit,4,77,2,STOP_LOSS,-5.5243241913261905,-7906.039363968236,0
Candidate 7: Combined Adaptive Exit,4,78,3,PROFIT_TARGET,2.897,3916.9526158808526,1
Candidate 7: Combined Adaptive Exit,4,79,4,STOP_LOSS,-5.819590589537568,-8096.456157451011,0
Candidate 7: Combined Adaptive Exit,4,80,4,PROFIT_TARGET,2.8970000000000087,3795.8723982815764,1
Candidate 7: Combined Adaptive Exit,4,81,3,PROFIT_TARGET,2.8970000000000034,3905.838821659787,1
Candidate 7: Combined Adaptive Exit,4,82,6,PROB_DETERIORATION,1.0225012698579177,1418.5099664301163,1
Candidate 7: Combined Adaptive Exit,4,83,5,STOP_LOSS,-4.282055884752791,-6001.2122019908,0
Candidate 7: Combined Adaptive Exit,4,84,3,PROFIT_TARGET,2.8970000000000065,3886.230088559082,1
Candidate 7: Combined Adaptive Exit,4,85,1,PROB_DETERIORATION,0.6181950661576748,853.3128039306329,1
Candidate 7: Combined Adaptive Exit,4,86,1,STOP_LOSS,-2.7818495837676793,-3863.606551839742,0
Candidate 7: Combined Adaptive Exit,4,87,10,TIME_LIMIT_10D,0.01065911785625015,14.39222263762278,1
Candidate 7: Combined Adaptive Exit,4,88,4,STOP_LOSS,-3.2996783834642893,-4455.787857082782,0
Candidate 7: Combined Adaptive Exit,4,89,4,PROFIT_TARGET,2.896999999999997,3782.9387328178236,1
Candidate 7: Combined Adaptive Exit,4,90,6,PROB_DETERIORATION,1.2975346733679998,1743.4219017091552,1
Candidate 7: Combined Adaptive Exit,4,91,1,STOP_LOSS,-3.3505108583726817,-4560.30018122542,0
Candidate 7: Combined Adaptive Exit,4,92,4,PROFIT_TARGET,2.897000000000001,3810.925504149976,1
Candidate 7: Combined Adaptive Exit,4,93,1,PROFIT_TARGET,2.897000000000004,3921.3280160052045,1
Candidate 7: Combined Adaptive Exit,4,94,10,PROFIT_TARGET,2.897000000000001,4034.9288886288714,1
Candidate 7: Combined Adaptive Exit,4,95,2,PROFIT_TARGET,2.897000000000008,4151.820778532459,1
Candidate 7: Combined Adaptive Exit,4,96,5,PROB_DETERIORATION,1.1381049011311097,1678.3213117575995,1
Candidate 7: Combined Adaptive Exit,4,97,10,TIME_LIMIT_10D,-0.6402002990786417,-954.8243814161069,0
Candidate 7: Combined Adaptive Exit,4,98,1,PROB_DETERIORATION,1.381722288182572,2047.5716034701204,1
Candidate 1: Control Baseline (Fixed 10D),5,1,10,TIME_LIMIT_10D,-0.940316436266545,-940.316436266545,0
Candidate 1: Control Baseline (Fixed 10D),5,2,10,TIME_LIMIT_10D,-3.0508988341196273,-3022.210730928536,0
Candidate 1: Control Baseline (Fixed 10D),5,3,10,TIME_LIMIT_10D,-1.5063933923986272,-1446.7021449800002,0
Candidate 1: Control Baseline (Fixed 10D),5,4,10,TIME_LIMIT_10D,8.259634914820953,7812.852321929811,1
Candidate 1: Control Baseline (Fixed 10D),5,5,10,TIME_LIMIT_10D,-1.5237271150372353,-1560.3517705801423,0
Candidate 1: Control Baseline (Fixed 10D),5,6,10,TIME_LIMIT_10D,4.189668029829204,4224.998295341647,1
Candidate 1: Control Baseline (Fixed 10D),5,7,10,TIME_LIMIT_10D,4.952536012811027,5203.543886734274,1
Candidate 1: Control Baseline (Fixed 10D),5,8,10,TIME_LIMIT_10D,-8.465397240457508,-9334.947050364992,0
Candidate 1: Control Baseline (Fixed 10D),5,9,10,TIME_LIMIT_10D,-17.23669816678002,-17398.182995355623,0
Candidate 1: Control Baseline (Fixed 10D),5,10,10,TIME_LIMIT_10D,10.028581158646055,8377.744661179375,1
Candidate 1: Control Baseline (Fixed 10D),5,11,10,TIME_LIMIT_10D,1.5896049386773043,1461.1080795273008,1
Candidate 1: Control Baseline (Fixed 10D),5,12,10,TIME_LIMIT_10D,6.041082755577492,5641.014231901112,1
Candidate 1: Control Baseline (Fixed 10D),5,13,10,TIME_LIMIT_10D,7.940447125962903,7862.515635288827,1
Candidate 1: Control Baseline (Fixed 10D),5,14,10,TIME_LIMIT_10D,-0.8497677843956272,-908.2408663457917,0
Candidate 1: Control Baseline (Fixed 10D),5,15,10,TIME_LIMIT_10D,3.4311161727015564,3636.0507412608936,1
Candidate 1: Control Baseline (Fixed 10D),5,16,10,TIME_LIMIT_10D,4.208539393744682,4612.932719539011,1
Candidate 1: Control Baseline (Fixed 10D),5,17,10,TIME_LIMIT_10D,-0.2282143147336247,-260.6705177223628,0
Candidate 1: Control Baseline (Fixed 10D),5,18,10,TIME_LIMIT_10D,0.2785010419738799,317.3829569428326,1
Candidate 1: Control Baseline (Fixed 10D),5,19,10,TIME_LIMIT_10D,10.389912712299367,11873.438582583489,1
Candidate 1: Control Baseline (Fixed 10D),5,20,10,TIME_LIMIT_10D,0.1122939572895573,141.66102763280935,1
Candidate 1: Control Baseline (Fixed 10D),5,21,10,TIME_LIMIT_10D,0.667800062025602,843.3888768836041,1
Candidate 1: Control Baseline (Fixed 10D),5,22,10,TIME_LIMIT_10D,0.40176723547125787,510.79484834585867,1
Candidate 1: Control Baseline (Fixed 10D),5,23,10,TIME_LIMIT_10D,2.213349913286379,2825.2925669490623,1
Candidate 1: Control Baseline (Fixed 10D),5,24,10,TIME_LIMIT_10D,5.132576511455471,6696.6315262585795,1
Candidate 1: Control Baseline (Fixed 10D),5,25,10,TIME_LIMIT_10D,-8.344942806300445,-11446.735386355844,0
Candidate 1: Control Baseline (Fixed 10D),5,26,10,TIME_LIMIT_10D,4.06291847619685,5108.0227138379905,1
Candidate 1: Control Baseline (Fixed 10D),5,27,10,TIME_LIMIT_10D,2.07785076496819,2718.4732620598506,1
Candidate 1: Control Baseline (Fixed 10D),5,28,10,TIME_LIMIT_10D,0.956406262808427,1277.275677082229,1
Candidate 1: Control Baseline (Fixed 10D),5,29,10,TIME_LIMIT_10D,2.552573529411765,3441.552306610461,1
Candidate 1: Control Baseline (Fixed 10D),5,30,10,TIME_LIMIT_10D,5.51316354954238,7622.958454456613,1
Candidate 1: Control Baseline (Fixed 10D),5,31,10,TIME_LIMIT_10D,1.3619779723715555,1987.0070355602372,1
Candidate 1: Control Baseline (Fixed 10D),5,32,10,TIME_LIMIT_10D,-1.8875465132272193,-2791.27136531904,0
Candidate 1: Control Baseline (Fixed 10D),5,33,10,TIME_LIMIT_10D,1.9996549384135773,2901.239583331394,1
Candidate 1: Control Baseline (Fixed 10D),5,34,10,TIME_LIMIT_10D,8.28242064806942,12257.009434931313,1
Candidate 1: Control Baseline (Fixed 10D),5,35,10,TIME_LIMIT_10D,2.0052974730665505,3213.3941527364964,1
Candidate 1: Control Baseline (Fixed 10D),5,36,10,TIME_LIMIT_10D,-3.701446629334657,-6050.33485048674,0
Candidate 1: Control Baseline (Fixed 10D),5,37,10,TIME_LIMIT_10D,-6.483139141389365,-10205.000370986727,0
Candidate 1: Control Baseline (Fixed 10D),5,38,10,TIME_LIMIT_10D,2.948112732587004,4339.719792977679,1
Candidate 1: Control Baseline (Fixed 10D),5,39,10,TIME_LIMIT_10D,4.635312377712813,7024.493239053723,1
Candidate 1: Control Baseline (Fixed 10D),5,40,10,TIME_LIMIT_10D,-1.6394732633000126,-2599.672293468035,0
Candidate 1: Control Baseline (Fixed 10D),5,41,10,TIME_LIMIT_10D,3.8480506710284517,6001.722276845374,1
Candidate 1: Control Baseline (Fixed 10D),5,42,10,TIME_LIMIT_10D,3.21517428399243,5207.6043518464,1
Candidate 1: Control Baseline (Fixed 10D),5,43,10,TIME_LIMIT_10D,-9.869158979325347,-16498.98230894674,0
Candidate 1: Control Baseline (Fixed 10D),5,44,10,TIME_LIMIT_10D,5.700200069503267,8588.95909777128,1
Candidate 1: Control Baseline (Fixed 10D),5,45,10,TIME_LIMIT_10D,-1.9633140825869255,-3126.914645010065,0
Candidate 1: Control Baseline (Fixed 10D),5,46,10,TIME_LIMIT_10D,-3.2440831124181604,-5065.319436659254,0
Candidate 1: Control Baseline (Fixed 10D),5,47,10,TIME_LIMIT_10D,-4.885575458260159,-7380.879662997309,0
Candidate 1: Control Baseline (Fixed 10D),5,48,10,TIME_LIMIT_10D,-0.14585698758901233,-209.58781195211117,0
Candidate 1: Control Baseline (Fixed 10D),5,49,10,TIME_LIMIT_10D,-8.30096406660824,-11910.5936062751,0
Candidate 1: Control Baseline (Fixed 10D),5,50,10,TIME_LIMIT_10D,3.87756198467835,5101.858290689029,1
Candidate 1: Control Baseline (Fixed 10D),5,51,10,TIME_LIMIT_10D,-8.30549537955418,-11351.596139221123,0
Candidate 1: Control Baseline (Fixed 10D),5,52,10,TIME_LIMIT_10D,8.619908295122968,10802.825098164561,1
Candidate 1: Control Baseline (Fixed 10D),5,53,10,TIME_LIMIT_10D,4.221699088461796,5746.870432572018,1
Candidate 1: Control Baseline (Fixed 10D),5,54,10,TIME_LIMIT_10D,-2.7299627551220143,-3873.102602749562,0
Candidate 1: Control Baseline (Fixed 10D),5,55,10,TIME_LIMIT_10D,-5.213742999822997,-7195.003043764798,0
Candidate 1: Control Baseline (Fixed 10D),5,56,10,TIME_LIMIT_10D,1.8100386335463223,2367.6340690982806,1
Candidate 1: Control Baseline (Fixed 10D),5,57,10,TIME_LIMIT_10D,2.2631277466717328,3013.8831298741748,1
Candidate 1: Control Baseline (Fixed 10D),5,58,10,TIME_LIMIT_10D,1.2758658340720888,1737.5664313460918,1
Candidate 1: Control Baseline (Fixed 10D),5,59,10,TIME_LIMIT_10D,-2.8087865047811285,-3874.0132745434694,0
Candidate 1: Control Baseline (Fixed 10D),5,60,4,TIME_LIMIT_10D,-0.179677691229699,-240.85936540578678,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,5,1,4,PROFIT_TARGET,2.896999999999995,2896.999999999995,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,5,2,10,TIME_LIMIT_10D,-3.0508988341196273,-3139.283373344073,0
