strategy,fold,trade_id,net_return_pct,net_pnl,is_win
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,13,4.602516122662682,4478.389580735116,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,14,3.6129885675155244,3677.3525739720726,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,15,7.805350137262038,8231.429702313906,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,16,-0.3037327505018955,-345.31450498908947,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,17,-4.667623077716999,-5290.514084004357,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,18,0.8054294276748053,870.3020591862047,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,19,9.609672488660168,10467.3086028817,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,20,-2.860738873266751,-3415.494099904545,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,21,-4.236097488544845,-4912.878955923633,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,22,3.7003659745860222,4109.761624379257,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,23,4.6729406673567535,5381.985328242225,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,24,0.3785351858860707,456.3446071667136,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,25,0.0869655410482575,105.23851835627434,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,26,-2.8944373094759643,-3505.655145257773,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,27,6.244480518893263,7344.21645847725,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,28,-2.72733747415299,-3407.959387211454,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,29,-2.3837642573611095,-2897.407886135251,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,30,3.4985091403892796,4150.987290271336,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,31,1.4015430404302902,1721.1111728147114,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,32,-4.874714014342104,-6070.104816931502,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,33,-1.4530898191043842,-1721.216433346289,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,34,10.127850678560401,11822.336746548475,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,35,-2.4230274430824856,-3114.8815208966475,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,36,-1.159750598090669,-1454.772704638848,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,37,3.400687096330905,4216.295538727759,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,38,6.501041331194646,8334.330588876132,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,39,3.161867289521821,4317.032198970307,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,40,-1.2080128436944242,-1701.5017358195457,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,41,1.0899153550231828,1516.6149648118048,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,42,-9.41735065008296,-13247.048923129129,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,43,2.9298840378145243,3733.239473534498,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,44,-3.4017429930091527,-4461.474343941836,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,45,6.918600015300942,8765.252164367832,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,46,-4.046821792778395,-5481.678173676845,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,47,1.166816692254485,1516.5664785950287,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,48,6.696128964924816,8804.824685109039,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,49,0.8025085718102152,1125.8881460088312,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,50,1.643643357710351,2324.472945724213,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,51,2.5194610991836317,3621.635909945323,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,52,3.947832235311336,5817.844832609028,1
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,53,-0.6402002990786418,-980.6967920297708,0
Candidate D: Meta-Filtered High Quality (P_meta >= 0.55),4,54,3.866365321599493,5884.810414946804,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,1,4.4824146189177805,4482.41461891778,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,2,1.427244096394929,1491.2190944193765,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,3,2.9642976980683065,3141.373984723792,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,4,2.376758323557479,2593.4000277140476,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,5,1.2928772711580658,1444.2526134591258,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,6,-2.6388030071043778,-2985.8758036503127,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,7,-0.7853184178807278,-865.160049344917,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,8,0.1821786007671719,199.12417010481855,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,9,-2.7923943342703197,-3057.6927014633243,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,10,5.052129795791506,5377.641345447536,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,11,-0.34789479212769897,-389.0183824287193,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,12,-0.9012420562788059,-1004.2691544256713,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,13,0.8152410250515472,900.2495472936138,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,14,-6.663852973184126,-7418.71153495685,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,15,2.2015833720476197,2287.642116301884,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,16,-1.2196965267368085,-1295.2761184270248,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,17,-2.505042963878422,-2627.8229797037257,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,18,-8.470756332293982,-8663.338197689285,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,19,8.138423695575002,7618.390840360558,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,20,-3.104393565770264,-3142.5323891704033,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,21,3.2962108881228622,3233.121775872505,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,22,4.5057106198293235,4565.146927540875,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,23,0.02320611444258516,24.571627135699877,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,24,6.725113472198142,7122.490432274296,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,25,0.013185977886725068,14.904287736175533,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,26,-4.838371941825704,-5469.597852494891,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,27,-2.480971907550207,-2668.9464220561226,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,28,1.9809339282825942,2078.152258803068,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,29,3.5975497033510773,3848.869276165181,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,30,-0.30923116227698055,-342.73550324783906,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,31,-4.2360974885448455,-4680.548322577879,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,32,0.1529308353950657,161.818318420801,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,33,3.8688666196347103,4099.963998738855,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,34,1.8001718381731207,1981.5071411097963,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,35,1.8787775500768058,2105.2590920804887,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,36,0.8284541193764061,945.7631239530898,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,37,0.3744621177929975,431.0274336710329,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,38,1.0449392108518432,1207.2891029708044,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,39,-0.7530395733893251,-879.1290296935864,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,40,-0.5982941185009207,-693.2131137298684,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,41,4.776574287941628,5501.26303199568,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,42,-1.2270598883028063,-1480.7298395213238,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,43,-0.9606805616258743,-1145.0568611835952,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,44,-0.9869778947390847,-1165.0997884213775,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,45,0.5834975238979192,682.0041718843828,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,46,1.102710274194278,1296.3914790991807,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,47,-0.3624449977658587,-430.80392857397993,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,48,-0.9515972567952915,-1126.9737180545294,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,49,-1.2530937025904345,-1469.9129991340901,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,50,0.25094160072727606,290.672700425145,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,51,-0.09654449007821414,-112.11082148097648,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,52,-1.4063234360631294,-1631.4950711270458,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,53,2.0213169566922975,2311.9797873171633,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,54,-0.04506220293698753,-52.583919944774316,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,55,3.443466057247452,4016.4336657912418,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,56,-0.30181542534170375,-364.157524685032,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,57,1.4603789340186273,1756.712396671489,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,58,2.5990011517866054,3172.035640543401,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,59,1.6983921945856806,2126.7316993630607,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,60,1.6346833800134488,2081.7206640776444,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,61,5.483448890322841,7097.159156321129,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,62,0.5503681624023673,751.3951174219685,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,63,1.2979422261744877,1781.7800519452965,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,64,0.34416931362761793,478.5986835506938,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,65,-0.05677561366469047,-79.223373758304,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,66,1.113954049064055,1553.5031173817574,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,67,-9.41735065008296,-13279.590648699246,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,68,4.490657009695005,5736.022558318756,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,69,-0.2649445671736266,-353.61725092188624,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,70,5.384632901442496,7167.741905463985,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,71,0.618195066157675,867.2195906293546,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,72,-4.0468217927783945,-5712.078247470706,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,73,0.5227654485434456,708.0212752454574,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,74,0.5876704172102104,800.0878756829524,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,75,0.9113196868970872,1248.0137275367442,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,76,4.351720377891959,6013.806881054761,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,77,2.7457234308660863,3959.5414994395237,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,78,5.555197063315467,8230.975959250445,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,79,1.1381049011311095,1779.97448967243,1
Candidate E: Meta-Filtered + Mission 25 Exit,4,80,-0.6402002990786417,-1012.6565331271902,0
Candidate E: Meta-Filtered + Mission 25 Exit,4,81,1.381722288182572,2171.589667855497,1
Candidate F: Meta-Filtered + Tiered Sizing,4,1,6.9262196908920455,6926.219690892045,1
Candidate F: Meta-Filtered + Tiered Sizing,4,2,3.1470959558315323,3365.0707356156036,1
Candidate F: Meta-Filtered + Tiered Sizing,4,3,2.8470136222192797,3140.008062564101,1
Candidate F: Meta-Filtered + Tiered Sizing,4,4,-3.4875931478380626,-3956.0221936086064,0
Candidate F: Meta-Filtered + Tiered Sizing,4,5,-1.3368229312681343,-1463.4905975868994,0
Candidate F: Meta-Filtered + Tiered Sizing,4,6,3.452303213956213,3728.8943490992788,1
Candidate F: Meta-Filtered + Tiered Sizing,4,7,-4.410710327300337,-4928.557714627576,0
Candidate F: Meta-Filtered + Tiered Sizing,4,8,-6.051120720454471,-6463.330466409884,0
Candidate F: Meta-Filtered + Tiered Sizing,4,9,2.82293682456743,2832.782998592091,1
Candidate F: Meta-Filtered + Tiered Sizing,4,10,-1.35758996809841,-1400.7827092868122,0
Candidate F: Meta-Filtered + Tiered Sizing,4,11,-8.47075633229398,-8621.602896549251,0
Candidate F: Meta-Filtered + Tiered Sizing,4,12,4.448173994561377,4143.882830149446,1
Candidate F: Meta-Filtered + Tiered Sizing,4,13,4.602516122662682,4478.389580735116,1
Candidate F: Meta-Filtered + Tiered Sizing,4,14,3.6129885675155244,3677.3525739720726,1
Candidate F: Meta-Filtered + Tiered Sizing,4,15,7.805350137262038,8231.429702313906,1
Candidate F: Meta-Filtered + Tiered Sizing,4,16,-0.3037327505018955,-345.31450498908947,0
Candidate F: Meta-Filtered + Tiered Sizing,4,17,-4.667623077716999,-5290.514084004357,0
Candidate F: Meta-Filtered + Tiered Sizing,4,18,0.8054294276748053,870.3020591862047,1
Candidate F: Meta-Filtered + Tiered Sizing,4,19,9.609672488660168,10467.3086028817,1
Candidate F: Meta-Filtered + Tiered Sizing,4,20,-2.860738873266751,-3415.494099904545,0
Candidate F: Meta-Filtered + Tiered Sizing,4,21,-4.236097488544845,-4912.878955923633,0
Candidate F: Meta-Filtered + Tiered Sizing,4,22,3.7003659745860222,4109.761624379257,1
Candidate F: Meta-Filtered + Tiered Sizing,4,23,4.6729406673567535,5381.985328242225,1
Candidate F: Meta-Filtered + Tiered Sizing,4,24,0.3785351858860707,456.3446071667136,1
Candidate F: Meta-Filtered + Tiered Sizing,4,25,0.0869655410482575,105.23851835627434,1
Candidate F: Meta-Filtered + Tiered Sizing,4,26,-2.8944373094759643,-3505.655145257773,0
Candidate F: Meta-Filtered + Tiered Sizing,4,27,6.244480518893263,7344.21645847725,1
Candidate F: Meta-Filtered + Tiered Sizing,4,28,-2.72733747415299,-3407.959387211454,0
Candidate F: Meta-Filtered + Tiered Sizing,4,29,-2.3837642573611095,-2897.407886135251,0
Candidate F: Meta-Filtered + Tiered Sizing,4,30,3.4985091403892796,4150.987290271336,1
Candidate F: Meta-Filtered + Tiered Sizing,4,31,1.4015430404302902,1721.1111728147114,1
Candidate F: Meta-Filtered + Tiered Sizing,4,32,-4.874714014342104,-6070.104816931502,0
Candidate F: Meta-Filtered + Tiered Sizing,4,33,-1.4530898191043842,-1721.216433346289,0
Candidate F: Meta-Filtered + Tiered Sizing,4,34,10.127850678560401,11822.336746548475,1
Candidate F: Meta-Filtered + Tiered Sizing,4,35,-2.4230274430824856,-3114.8815208966475,0
Candidate F: Meta-Filtered + Tiered Sizing,4,36,-1.159750598090669,-1454.772704638848,0
Candidate F: Meta-Filtered + Tiered Sizing,4,37,3.400687096330905,4216.295538727759,1
Candidate F: Meta-Filtered + Tiered Sizing,4,38,6.501041331194646,8334.330588876132,1
Candidate F: Meta-Filtered + Tiered Sizing,4,39,3.161867289521821,4317.032198970307,1
Candidate F: Meta-Filtered + Tiered Sizing,4,40,-1.2080128436944242,-1701.5017358195457,0
Candidate F: Meta-Filtered + Tiered Sizing,4,41,1.0899153550231828,1516.6149648118048,1
Candidate F: Meta-Filtered + Tiered Sizing,4,42,-9.41735065008296,-13247.048923129129,0
Candidate F: Meta-Filtered + Tiered Sizing,4,43,2.9298840378145243,3733.239473534498,1
Candidate F: Meta-Filtered + Tiered Sizing,4,44,-3.4017429930091527,-4461.474343941836,0
Candidate F: Meta-Filtered + Tiered Sizing,4,45,6.918600015300942,8765.252164367832,1
Candidate F: Meta-Filtered + Tiered Sizing,4,46,-4.046821792778395,-5481.678173676845,0
Candidate F: Meta-Filtered + Tiered Sizing,4,47,1.166816692254485,1516.5664785950287,1
Candidate F: Meta-Filtered + Tiered Sizing,4,48,6.696128964924816,8804.824685109039,1
Candidate F: Meta-Filtered + Tiered Sizing,4,49,0.8025085718102152,1125.8881460088312,1
Candidate F: Meta-Filtered + Tiered Sizing,4,50,1.643643357710351,2324.472945724213,1
Candidate F: Meta-Filtered + Tiered Sizing,4,51,2.5194610991836317,3621.635909945323,1
Candidate F: Meta-Filtered + Tiered Sizing,4,52,3.947832235311336,5817.844832609028,1
Candidate F: Meta-Filtered + Tiered Sizing,4,53,-0.6402002990786418,-980.6967920297708,0
Candidate F: Meta-Filtered + Tiered Sizing,4,54,3.866365321599493,5884.810414946804,1
Candidate A: Baseline Control (P(up) >= 0.55),5,1,-0.940316436266545,-940.316436266545,0
Candidate A: Baseline Control (P(up) >= 0.55),5,2,-3.0508988341196273,-3022.210730928536,0
Candidate A: Baseline Control (P(up) >= 0.55),5,3,-1.5063933923986272,-1446.7021449800002,0
Candidate A: Baseline Control (P(up) >= 0.55),5,4,8.259634914820953,7812.852321929811,1
Candidate A: Baseline Control (P(up) >= 0.55),5,5,-1.5237271150372353,-1560.3517705801423,0
Candidate A: Baseline Control (P(up) >= 0.55),5,6,4.189668029829204,4224.998295341647,1
Candidate A: Baseline Control (P(up) >= 0.55),5,7,4.952536012811027,5203.543886734274,1
Candidate A: Baseline Control (P(up) >= 0.55),5,8,-8.465397240457508,-9334.947050364992,0
Candidate A: Baseline Control (P(up) >= 0.55),5,9,-17.23669816678002,-17398.182995355623,0
Candidate A: Baseline Control (P(up) >= 0.55),5,10,10.028581158646055,8377.744661179375,1
Candidate A: Baseline Control (P(up) >= 0.55),5,11,1.5896049386773043,1461.1080795273008,1
Candidate A: Baseline Control (P(up) >= 0.55),5,12,6.041082755577492,5641.014231901112,1
Candidate A: Baseline Control (P(up) >= 0.55),5,13,7.940447125962903,7862.515635288827,1
Candidate A: Baseline Control (P(up) >= 0.55),5,14,-0.8497677843956272,-908.2408663457917,0
Candidate A: Baseline Control (P(up) >= 0.55),5,15,3.4311161727015564,3636.0507412608936,1
Candidate A: Baseline Control (P(up) >= 0.55),5,16,4.208539393744682,4612.932719539011,1
Candidate A: Baseline Control (P(up) >= 0.55),5,17,-0.2282143147336247,-260.6705177223628,0
Candidate A: Baseline Control (P(up) >= 0.55),5,18,0.2785010419738799,317.3829569428326,1
Candidate A: Baseline Control (P(up) >= 0.55),5,19,10.389912712299367,11873.438582583489,1
Candidate A: Baseline Control (P(up) >= 0.55),5,20,0.1122939572895573,141.66102763280935,1
Candidate A: Baseline Control (P(up) >= 0.55),5,21,0.667800062025602,843.3888768836041,1
Candidate A: Baseline Control (P(up) >= 0.55),5,22,0.40176723547125787,510.79484834585867,1
Candidate A: Baseline Control (P(up) >= 0.55),5,23,2.213349913286379,2825.2925669490623,1
Candidate A: Baseline Control (P(up) >= 0.55),5,24,5.132576511455471,6696.6315262585795,1
Candidate A: Baseline Control (P(up) >= 0.55),5,25,-8.344942806300445,-11446.735386355844,0
Candidate A: Baseline Control (P(up) >= 0.55),5,26,4.06291847619685,5108.0227138379905,1
Candidate A: Baseline Control (P(up) >= 0.55),5,27,2.07785076496819,2718.4732620598506,1
Candidate A: Baseline Control (P(up) >= 0.55),5,28,0.956406262808427,1277.275677082229,1
Candidate A: Baseline Control (P(up) >= 0.55),5,29,2.552573529411765,3441.552306610461,1
Candidate A: Baseline Control (P(up) >= 0.55),5,30,5.51316354954238,7622.958454456613,1
Candidate A: Baseline Control (P(up) >= 0.55),5,31,1.3619779723715555,1987.0070355602372,1
Candidate A: Baseline Control (P(up) >= 0.55),5,32,-1.8875465132272193,-2791.27136531904,0
Candidate A: Baseline Control (P(up) >= 0.55),5,33,1.9996549384135773,2901.239583331394,1
Candidate A: Baseline Control (P(up) >= 0.55),5,34,8.28242064806942,12257.009434931313,1
Candidate A: Baseline Control (P(up) >= 0.55),5,35,2.0052974730665505,3213.3941527364964,1
Candidate A: Baseline Control (P(up) >= 0.55),5,36,-3.701446629334657,-6050.33485048674,0
Candidate A: Baseline Control (P(up) >= 0.55),5,37,-6.483139141389365,-10205.000370986727,0
Candidate A: Baseline Control (P(up) >= 0.55),5,38,2.948112732587004,4339.719792977679,1
Candidate A: Baseline Control (P(up) >= 0.55),5,39,4.635312377712813,7024.493239053723,1
Candidate A: Baseline Control (P(up) >= 0.55),5,40,-1.6394732633000126,-2599.672293468035,0
Candidate A: Baseline Control (P(up) >= 0.55),5,41,3.8480506710284517,6001.722276845374,1
Candidate A: Baseline Control (P(up) >= 0.55),5,42,3.21517428399243,5207.6043518464,1
Candidate A: Baseline Control (P(up) >= 0.55),5,43,-9.869158979325347,-16498.98230894674,0
Candidate A: Baseline Control (P(up) >= 0.55),5,44,5.700200069503267,8588.95909777128,1
Candidate A: Baseline Control (P(up) >= 0.55),5,45,-1.9633140825869255,-3126.914645010065,0
Candidate A: Baseline Control (P(up) >= 0.55),5,46,-3.2440831124181604,-5065.319436659254,0
Candidate A: Baseline Control (P(up) >= 0.55),5,47,-4.885575458260159,-7380.879662997309,0
Candidate A: Baseline Control (P(up) >= 0.55),5,48,-0.14585698758901233,-209.58781195211117,0
Candidate A: Baseline Control (P(up) >= 0.55),5,49,-8.30096406660824,-11910.5936062751,0
Candidate A: Baseline Control (P(up) >= 0.55),5,50,3.87756198467835,5101.858290689029,1
Candidate A: Baseline Control (P(up) >= 0.55),5,51,-8.30549537955418,-11351.596139221123,0
Candidate A: Baseline Control (P(up) >= 0.55),5,52,8.619908295122968,10802.825098164561,1
Candidate A: Baseline Control (P(up) >= 0.55),5,53,4.221699088461796,5746.870432572018,1
Candidate A: Baseline Control (P(up) >= 0.55),5,54,-2.7299627551220143,-3873.102602749562,0
Candidate A: Baseline Control (P(up) >= 0.55),5,55,-5.213742999822997,-7195.003043764798,0
Candidate A: Baseline Control (P(up) >= 0.55),5,56,1.8100386335463223,2367.6340690982806,1
Candidate A: Baseline Control (P(up) >= 0.55),5,57,2.2631277466717328,3013.8831298741748,1
Candidate A: Baseline Control (P(up) >= 0.55),5,58,1.2758658340720888,1737.5664313460918,1
Candidate A: Baseline Control (P(up) >= 0.55),5,59,-2.8087865047811285,-3874.0132745434694,0
Candidate A: Baseline Control (P(up) >= 0.55),5,60,-0.179677691229699,-240.85936540578678,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,1,-0.940316436266545,-940.316436266545,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,2,-3.0508988341196273,-3022.210730928536,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,3,-1.5063933923986272,-1446.7021449800002,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,4,8.259634914820953,7812.852321929811,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,5,-1.5237271150372353,-1560.3517705801423,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,6,4.189668029829204,4224.998295341647,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,7,4.952536012811027,5203.543886734274,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,8,-15.271174476719246,-16839.801026201476,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,9,5.157334895330831,4818.601778659691,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,10,6.53515176424585,6420.82674555551,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,11,11.48878451927248,12025.476300431868,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,12,-0.2282143147336247,-266.31906994819474,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,13,0.27850104197388004,324.260429023469,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,14,10.389912712299369,12130.727893702919,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,15,5.831589702720014,7516.07858901911,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,16,2.8896197539142285,3941.489458284836,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,17,3.6061550966709266,5060.991819543737,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,18,-1.8875465132272191,-2744.570894315675,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,19,4.473566208275052,6381.970559976457,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,20,9.687766913374608,14438.797581052717,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,21,-4.442042760351623,-7261.866766861449,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,22,-6.011372277260251,-9390.874207466062,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,23,4.473452984454327,6568.263771036191,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,24,4.635312377712814,7110.377581339152,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,25,3.2151742839924293,5160.55548013536,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,26,1.186917141811915,1966.3276408945985,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,27,2.286487003832609,3832.909664919318,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,28,0.3063293735549769,525.2508362359215,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,29,-0.9885408785315936,-1700.2041853030987,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,30,4.832295135966036,8228.96774016872,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,31,2.5234522639715733,4504.868272164161,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,32,1.5987924847843344,2926.188656862398,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,33,-2.7299627551220143,-5076.395993052074,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,34,-5.2137429998229985,-9430.342639370256,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,35,1.8100386335463223,3103.2093218629484,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,36,2.2631277466717328,3950.2346860522334,1
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,37,-2.8087865047811285,-5013.622495390911,0
Candidate B: Prob + Return (P >= 0.55 & Ret > 1%),5,38,0.7896572283424694,1369.9304538702013,1
Candidate C: Risk-Adjusted Edge (RAE > 0.5),5,1,-0.940316436266545,-940.316436266545,0
Candidate C: Risk-Adjusted Edge (RAE > 0.5),5,2,-2.9822798891966276,-2954.2370212230403,0
Candidate C: Risk-Adjusted Edge (RAE > 0.5),5,3,-3.0508988341196273,-2932.079948090912,0
Candidate C: Risk-Adjusted Edge (RAE > 0.5),5,4,-1.5063933923986272,-1403.557437853685,0
Candidate C: Risk-Adjusted Edge (RAE > 0.5),5,5,8.259634914820952,7579.851198360264,1
Candidate C: Risk-Adjusted Edge (RAE > 0.5),5,6,-1.5237271150372351,-1513.8177135254068,0
