feature,importance,model,fold,config
HIGH_LOW_PCT,6.535555459226931e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
SMA_20,5.585416727202879e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
GAP_PCT,5.155900607824367e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
EMA_20,3.177301231666481e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
LOWER_WICK,2.375256444207814e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
BODY_SIZE,2.2155956956008476e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
TRUE_RANGE,1.444920209755052e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
ROLLING_STD_20,1.3358440263875922e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
UPPER_WICK,1.0855616152270217e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
ATR_14,1.0655501978327302e-16,logistic_regression,1,ALL_EXCEPT_VOLUME
Adj Close,6.680711571532726e-17,logistic_regression,1,ALL_EXCEPT_VOLUME
HIST_VOL_20,5.327064432857361e-17,logistic_regression,1,ALL_EXCEPT_VOLUME
DAILY_RETURN,7.617675586070958e-18,logistic_regression,1,ALL_EXCEPT_VOLUME
ROLLING_STD_20,0.047504474304436786,random_forest,1,ALL_EXCEPT_VOLUME
GAP_PCT,0.04551780527049663,random_forest,1,ALL_EXCEPT_VOLUME
LOWER_WICK,0.04550171540078386,random_forest,1,ALL_EXCEPT_VOLUME
MOMENTUM_20,0.045085816621799245,random_forest,1,ALL_EXCEPT_VOLUME
ROC_12,0.0443145593294183,random_forest,1,ALL_EXCEPT_VOLUME
Volume,0.043517708723509886,random_forest,1,ALL_EXCEPT_VOLUME
HIST_VOL_20,0.043396109852884654,random_forest,1,ALL_EXCEPT_VOLUME
MOMENTUM_10,0.04142484563754129,random_forest,1,ALL_EXCEPT_VOLUME
RSI_14,0.04042201305948505,random_forest,1,ALL_EXCEPT_VOLUME
ATR_14,0.03933972144973516,random_forest,1,ALL_EXCEPT_VOLUME
UPPER_WICK,0.036986430108653226,random_forest,1,ALL_EXCEPT_VOLUME
TRUE_RANGE,0.03673032617054081,random_forest,1,ALL_EXCEPT_VOLUME
BODY_SIZE,0.03588334110009068,random_forest,1,ALL_EXCEPT_VOLUME
OPEN_CLOSE_PCT,0.03577098826828486,random_forest,1,ALL_EXCEPT_VOLUME
PRICE_CHANGE_PCT,0.035698802008320756,random_forest,1,ALL_EXCEPT_VOLUME
HIGH_LOW_PCT,0.03531271931806488,random_forest,1,ALL_EXCEPT_VOLUME
DAILY_RETURN,0.03492490691022884,random_forest,1,ALL_EXCEPT_VOLUME
DAILY_RANGE_PCT,0.03474525499597311,random_forest,1,ALL_EXCEPT_VOLUME
SMA_50,0.033191067884111525,random_forest,1,ALL_EXCEPT_VOLUME
EMA_50,0.033140259079866265,random_forest,1,ALL_EXCEPT_VOLUME
Adj Close,0.03197554781137799,random_forest,1,ALL_EXCEPT_VOLUME
High,0.03126649872409479,random_forest,1,ALL_EXCEPT_VOLUME
Open,0.03050783888872737,random_forest,1,ALL_EXCEPT_VOLUME
EMA_20,0.029941425623587228,random_forest,1,ALL_EXCEPT_VOLUME
Low,0.02965295081583999,random_forest,1,ALL_EXCEPT_VOLUME
SMA_20,0.029311101750349677,random_forest,1,ALL_EXCEPT_VOLUME
Close,0.028935770891797066,random_forest,1,ALL_EXCEPT_VOLUME
Close,0.04286075010895729,xgboost,1,ALL_EXCEPT_VOLUME
SMA_20,0.04055313393473625,xgboost,1,ALL_EXCEPT_VOLUME
Adj Close,0.040113165974617004,xgboost,1,ALL_EXCEPT_VOLUME
GAP_PCT,0.039656199514865875,xgboost,1,ALL_EXCEPT_VOLUME
Open,0.03949306905269623,xgboost,1,ALL_EXCEPT_VOLUME
EMA_20,0.03942812234163284,xgboost,1,ALL_EXCEPT_VOLUME
ROC_12,0.03890756890177727,xgboost,1,ALL_EXCEPT_VOLUME
MOMENTUM_20,0.03884638100862503,xgboost,1,ALL_EXCEPT_VOLUME
ROLLING_STD_20,0.038753531873226166,xgboost,1,ALL_EXCEPT_VOLUME
EMA_50,0.038380496203899384,xgboost,1,ALL_EXCEPT_VOLUME
LOWER_WICK,0.03779705613851547,xgboost,1,ALL_EXCEPT_VOLUME
Volume,0.0376761220395565,xgboost,1,ALL_EXCEPT_VOLUME
TRUE_RANGE,0.03766964003443718,xgboost,1,ALL_EXCEPT_VOLUME
ATR_14,0.036545924842357635,xgboost,1,ALL_EXCEPT_VOLUME
High,0.03640762344002724,xgboost,1,ALL_EXCEPT_VOLUME
UPPER_WICK,0.03631942719221115,xgboost,1,ALL_EXCEPT_VOLUME
DAILY_RANGE_PCT,0.03588082641363144,xgboost,1,ALL_EXCEPT_VOLUME
PRICE_CHANGE_PCT,0.035694513469934464,xgboost,1,ALL_EXCEPT_VOLUME
DAILY_RETURN,0.03529451787471771,xgboost,1,ALL_EXCEPT_VOLUME
Low,0.03469744324684143,xgboost,1,ALL_EXCEPT_VOLUME
SMA_50,0.03457430750131607,xgboost,1,ALL_EXCEPT_VOLUME
HIST_VOL_20,0.03454650938510895,xgboost,1,ALL_EXCEPT_VOLUME
OPEN_CLOSE_PCT,0.03445083647966385,xgboost,1,ALL_EXCEPT_VOLUME
BODY_SIZE,0.034221865236759186,xgboost,1,ALL_EXCEPT_VOLUME
RSI_14,0.0342111811041832,xgboost,1,ALL_EXCEPT_VOLUME
MOMENTUM_10,0.03351995721459389,xgboost,1,ALL_EXCEPT_VOLUME
HIGH_LOW_PCT,0.03349994868040085,xgboost,1,ALL_EXCEPT_VOLUME
Volume,8.229157095269137e-10,logistic_regression,2,ALL_EXCEPT_VOLUME
RSI_14,1.6500123537152902e-14,logistic_regression,2,ALL_EXCEPT_VOLUME
MOMENTUM_20,1.031669107613322e-14,logistic_regression,2,ALL_EXCEPT_VOLUME
ROC_12,1.0289262366240437e-14,logistic_regression,2,ALL_EXCEPT_VOLUME
SMA_50,8.09766464473704e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
MOMENTUM_10,5.5762650164809415e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
EMA_50,5.300873530335272e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
EMA_20,5.156049935375117e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
PRICE_CHANGE_PCT,4.596686958384832e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
GAP_PCT,4.083523572103045e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
SMA_20,3.7895643571589e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
TRUE_RANGE,1.118848143824264e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
High,1.0817356767050127e-15,logistic_regression,2,ALL_EXCEPT_VOLUME
Open,8.976224110437314e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
BODY_SIZE,8.687675907246021e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
ATR_14,7.455986932590447e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
Adj Close,7.029600866768308e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
DAILY_RANGE_PCT,5.613887411997848e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
HIGH_LOW_PCT,5.613887411997848e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
OPEN_CLOSE_PCT,5.212361490343791e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
HIST_VOL_20,3.9258016563533756e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
LOWER_WICK,3.6017527342755373e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
Close,2.72253243742601e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
Low,2.0962124139669915e-16,logistic_regression,2,ALL_EXCEPT_VOLUME
UPPER_WICK,6.241405394939591e-17,logistic_regression,2,ALL_EXCEPT_VOLUME
ROLLING_STD_20,5.306462069037321e-17,logistic_regression,2,ALL_EXCEPT_VOLUME
DAILY_RETURN,4.5966869583848454e-17,logistic_regression,2,ALL_EXCEPT_VOLUME
GAP_PCT,0.04697578493261328,random_forest,2,ALL_EXCEPT_VOLUME
HIST_VOL_20,0.046187127445008976,random_forest,2,ALL_EXCEPT_VOLUME
ROC_12,0.044760940602215485,random_forest,2,ALL_EXCEPT_VOLUME
MOMENTUM_20,0.04411777632107843,random_forest,2,ALL_EXCEPT_VOLUME
RSI_14,0.04258251394072823,random_forest,2,ALL_EXCEPT_VOLUME
ROLLING_STD_20,0.042555056761615084,random_forest,2,ALL_EXCEPT_VOLUME
MOMENTUM_10,0.0421904080818694,random_forest,2,ALL_EXCEPT_VOLUME
Volume,0.04190633861032318,random_forest,2,ALL_EXCEPT_VOLUME
BODY_SIZE,0.040978356983897755,random_forest,2,ALL_EXCEPT_VOLUME
LOWER_WICK,0.040767912547218496,random_forest,2,ALL_EXCEPT_VOLUME
ATR_14,0.040078202797419235,random_forest,2,ALL_EXCEPT_VOLUME
UPPER_WICK,0.03902099797356004,random_forest,2,ALL_EXCEPT_VOLUME
TRUE_RANGE,0.037974893555341456,random_forest,2,ALL_EXCEPT_VOLUME
DAILY_RETURN,0.03790438706346471,random_forest,2,ALL_EXCEPT_VOLUME
OPEN_CLOSE_PCT,0.037394588386652,random_forest,2,ALL_EXCEPT_VOLUME
HIGH_LOW_PCT,0.03738098069009887,random_forest,2,ALL_EXCEPT_VOLUME
PRICE_CHANGE_PCT,0.037317695539780676,random_forest,2,ALL_EXCEPT_VOLUME
DAILY_RANGE_PCT,0.03601938359109791,random_forest,2,ALL_EXCEPT_VOLUME
SMA_50,0.03197137459178274,random_forest,2,ALL_EXCEPT_VOLUME
SMA_20,0.030723563747335075,random_forest,2,ALL_EXCEPT_VOLUME
EMA_50,0.030412837366479133,random_forest,2,ALL_EXCEPT_VOLUME
Adj Close,0.03024457449551522,random_forest,2,ALL_EXCEPT_VOLUME
EMA_20,0.029667835621235806,random_forest,2,ALL_EXCEPT_VOLUME
High,0.028815320339430798,random_forest,2,ALL_EXCEPT_VOLUME
Low,0.027824250364923885,random_forest,2,ALL_EXCEPT_VOLUME
Close,0.0273830976898491,random_forest,2,ALL_EXCEPT_VOLUME
Open,0.026843799959465148,random_forest,2,ALL_EXCEPT_VOLUME
SMA_20,0.04539193585515022,xgboost,2,ALL_EXCEPT_VOLUME
EMA_50,0.04052111878991127,xgboost,2,ALL_EXCEPT_VOLUME
EMA_20,0.04034831374883652,xgboost,2,ALL_EXCEPT_VOLUME
Close,0.04004032164812088,xgboost,2,ALL_EXCEPT_VOLUME
SMA_50,0.03963358700275421,xgboost,2,ALL_EXCEPT_VOLUME
BODY_SIZE,0.03866543248295784,xgboost,2,ALL_EXCEPT_VOLUME
Open,0.038275349885225296,xgboost,2,ALL_EXCEPT_VOLUME
HIST_VOL_20,0.03809729591012001,xgboost,2,ALL_EXCEPT_VOLUME
TRUE_RANGE,0.03769134357571602,xgboost,2,ALL_EXCEPT_VOLUME
Low,0.03762819245457649,xgboost,2,ALL_EXCEPT_VOLUME
High,0.037362419068813324,xgboost,2,ALL_EXCEPT_VOLUME
LOWER_WICK,0.037327930331230164,xgboost,2,ALL_EXCEPT_VOLUME
RSI_14,0.03727368637919426,xgboost,2,ALL_EXCEPT_VOLUME
ATR_14,0.03717056289315224,xgboost,2,ALL_EXCEPT_VOLUME
DAILY_RETURN,0.03711298853158951,xgboost,2,ALL_EXCEPT_VOLUME
ROC_12,0.03662727028131485,xgboost,2,ALL_EXCEPT_VOLUME
Volume,0.036262188106775284,xgboost,2,ALL_EXCEPT_VOLUME
DAILY_RANGE_PCT,0.03625244274735451,xgboost,2,ALL_EXCEPT_VOLUME
ROLLING_STD_20,0.03548058122396469,xgboost,2,ALL_EXCEPT_VOLUME
MOMENTUM_20,0.03521523252129555,xgboost,2,ALL_EXCEPT_VOLUME
UPPER_WICK,0.03512139245867729,xgboost,2,ALL_EXCEPT_VOLUME
GAP_PCT,0.034994445741176605,xgboost,2,ALL_EXCEPT_VOLUME
HIGH_LOW_PCT,0.033924002200365067,xgboost,2,ALL_EXCEPT_VOLUME
OPEN_CLOSE_PCT,0.03386417403817177,xgboost,2,ALL_EXCEPT_VOLUME
PRICE_CHANGE_PCT,0.033814847469329834,xgboost,2,ALL_EXCEPT_VOLUME
MOMENTUM_10,0.03297420218586922,xgboost,2,ALL_EXCEPT_VOLUME
Adj Close,0.03292878344655037,xgboost,2,ALL_EXCEPT_VOLUME
High,1.3394893003213579e-05,logistic_regression,3,ALL_EXCEPT_VOLUME
Close,1.3393401053116344e-05,logistic_regression,3,ALL_EXCEPT_VOLUME
Open,1.3354322791857902e-05,logistic_regression,3,ALL_EXCEPT_VOLUME
Low,1.2981153369739578e-05,logistic_regression,3,ALL_EXCEPT_VOLUME
Adj Close,1.2008487653638242e-05,logistic_regression,3,ALL_EXCEPT_VOLUME
SMA_20,1.1706492793893861e-05,logistic_regression,3,ALL_EXCEPT_VOLUME
EMA_20,1.1365854312511024e-05,logistic_regression,3,ALL_EXCEPT_VOLUME
EMA_50,1.065040822257372e-05,logistic_regression,3,ALL_EXCEPT_VOLUME
SMA_50,9.664548368324595e-06,logistic_regression,3,ALL_EXCEPT_VOLUME
MOMENTUM_20,3.58739149828443e-06,logistic_regression,3,ALL_EXCEPT_VOLUME
ROC_12,2.3673600481786167e-06,logistic_regression,3,ALL_EXCEPT_VOLUME
MOMENTUM_10,2.2090374805442805e-06,logistic_regression,3,ALL_EXCEPT_VOLUME
PRICE_CHANGE_PCT,8.285783597684021e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
GAP_PCT,6.526914552761601e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
RSI_14,6.063147067320033e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
ATR_14,3.467404047082658e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
LOWER_WICK,3.147606801132254e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
TRUE_RANGE,2.585038520011074e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
OPEN_CLOSE_PCT,1.7706966239453498e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
HIGH_LOW_PCT,1.6952886616091614e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
DAILY_RANGE_PCT,1.6952886616091614e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
ROLLING_STD_20,1.5810653344272027e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
BODY_SIZE,1.5589574526871414e-07,logistic_regression,3,ALL_EXCEPT_VOLUME
HIST_VOL_20,8.07043298483588e-08,logistic_regression,3,ALL_EXCEPT_VOLUME
UPPER_WICK,5.6916791907906766e-08,logistic_regression,3,ALL_EXCEPT_VOLUME
DAILY_RETURN,8.285783597684034e-09,logistic_regression,3,ALL_EXCEPT_VOLUME
Volume,9.604719369694518e-10,logistic_regression,3,ALL_EXCEPT_VOLUME
GAP_PCT,0.04832497699952334,random_forest,3,ALL_EXCEPT_VOLUME
HIST_VOL_20,0.0454469126986313,random_forest,3,ALL_EXCEPT_VOLUME
ROC_12,0.04468633291844678,random_forest,3,ALL_EXCEPT_VOLUME
Volume,0.04405035371987902,random_forest,3,ALL_EXCEPT_VOLUME
MOMENTUM_10,0.04347691235429996,random_forest,3,ALL_EXCEPT_VOLUME
ROLLING_STD_20,0.04242361121672324,random_forest,3,ALL_EXCEPT_VOLUME
MOMENTUM_20,0.042095251735749434,random_forest,3,ALL_EXCEPT_VOLUME
RSI_14,0.041510911031938005,random_forest,3,ALL_EXCEPT_VOLUME
LOWER_WICK,0.04134270533732708,random_forest,3,ALL_EXCEPT_VOLUME
UPPER_WICK,0.0400699976018454,random_forest,3,ALL_EXCEPT_VOLUME
ATR_14,0.04005449760807782,random_forest,3,ALL_EXCEPT_VOLUME
BODY_SIZE,0.0400384171034866,random_forest,3,ALL_EXCEPT_VOLUME
OPEN_CLOSE_PCT,0.03890079326406055,random_forest,3,ALL_EXCEPT_VOLUME
DAILY_RETURN,0.03791095821199798,random_forest,3,ALL_EXCEPT_VOLUME
HIGH_LOW_PCT,0.037489532183787845,random_forest,3,ALL_EXCEPT_VOLUME
PRICE_CHANGE_PCT,0.03696556726339715,random_forest,3,ALL_EXCEPT_VOLUME
DAILY_RANGE_PCT,0.036938666079555246,random_forest,3,ALL_EXCEPT_VOLUME
TRUE_RANGE,0.03579131300652563,random_forest,3,ALL_EXCEPT_VOLUME
SMA_50,0.03212286979149734,random_forest,3,ALL_EXCEPT_VOLUME
SMA_20,0.030264886555418445,random_forest,3,ALL_EXCEPT_VOLUME
EMA_50,0.030065414849761895,random_forest,3,ALL_EXCEPT_VOLUME
Adj Close,0.03000482703902518,random_forest,3,ALL_EXCEPT_VOLUME
Close,0.028841328532330807,random_forest,3,ALL_EXCEPT_VOLUME
High,0.027962802747809108,random_forest,3,ALL_EXCEPT_VOLUME
EMA_20,0.027953778060823335,random_forest,3,ALL_EXCEPT_VOLUME
Low,0.02779633658229665,random_forest,3,ALL_EXCEPT_VOLUME
Open,0.027470045505784853,random_forest,3,ALL_EXCEPT_VOLUME
SMA_20,0.04176861047744751,xgboost,3,ALL_EXCEPT_VOLUME
TRUE_RANGE,0.04098578542470932,xgboost,3,ALL_EXCEPT_VOLUME
HIGH_LOW_PCT,0.04024084657430649,xgboost,3,ALL_EXCEPT_VOLUME
Low,0.03930740803480148,xgboost,3,ALL_EXCEPT_VOLUME
EMA_50,0.03927667438983917,xgboost,3,ALL_EXCEPT_VOLUME
ROC_12,0.03925066441297531,xgboost,3,ALL_EXCEPT_VOLUME
MOMENTUM_10,0.03907034173607826,xgboost,3,ALL_EXCEPT_VOLUME
UPPER_WICK,0.03819596767425537,xgboost,3,ALL_EXCEPT_VOLUME
ROLLING_STD_20,0.0380171462893486,xgboost,3,ALL_EXCEPT_VOLUME
OPEN_CLOSE_PCT,0.03790636360645294,xgboost,3,ALL_EXCEPT_VOLUME
RSI_14,0.03782051056623459,xgboost,3,ALL_EXCEPT_VOLUME
Open,0.03738555312156677,xgboost,3,ALL_EXCEPT_VOLUME
MOMENTUM_20,0.03653258830308914,xgboost,3,ALL_EXCEPT_VOLUME
DAILY_RETURN,0.03645579144358635,xgboost,3,ALL_EXCEPT_VOLUME
HIST_VOL_20,0.036315109580755234,xgboost,3,ALL_EXCEPT_VOLUME
High,0.036221522837877274,xgboost,3,ALL_EXCEPT_VOLUME
Close,0.03605743125081062,xgboost,3,ALL_EXCEPT_VOLUME
LOWER_WICK,0.035679347813129425,xgboost,3,ALL_EXCEPT_VOLUME
Adj Close,0.03561348840594292,xgboost,3,ALL_EXCEPT_VOLUME
ATR_14,0.03560560941696167,xgboost,3,ALL_EXCEPT_VOLUME
GAP_PCT,0.0355004221200943,xgboost,3,ALL_EXCEPT_VOLUME
Volume,0.035302456468343735,xgboost,3,ALL_EXCEPT_VOLUME
PRICE_CHANGE_PCT,0.03518866375088692,xgboost,3,ALL_EXCEPT_VOLUME
BODY_SIZE,0.035142622888088226,xgboost,3,ALL_EXCEPT_VOLUME
DAILY_RANGE_PCT,0.034940849989652634,xgboost,3,ALL_EXCEPT_VOLUME
EMA_20,0.0341079980134964,xgboost,3,ALL_EXCEPT_VOLUME
SMA_50,0.03211021050810814,xgboost,3,ALL_EXCEPT_VOLUME
VOLUME_SMA_20,4.438439072146609e-09,logistic_regression,1,ALL_EXCEPT_PRICE
VOLUME_EMA_20,3.6868985474815797e-09,logistic_regression,1,ALL_EXCEPT_PRICE
Volume,3.7461237142827025e-10,logistic_regression,1,ALL_EXCEPT_PRICE
OBV,1.3608372297372819e-11,logistic_regression,1,ALL_EXCEPT_PRICE
RSI_14,9.758312169193344e-14,logistic_regression,1,ALL_EXCEPT_PRICE
ROC_12,3.8120858502385307e-14,logistic_regression,1,ALL_EXCEPT_PRICE
Close,3.3641879146956814e-14,logistic_regression,1,ALL_EXCEPT_PRICE
High,3.261538416961917e-14,logistic_regression,1,ALL_EXCEPT_PRICE
Low,3.1831511351557637e-14,logistic_regression,1,ALL_EXCEPT_PRICE
Open,3.166335025621505e-14,logistic_regression,1,ALL_EXCEPT_PRICE
EMA_20,2.7303572547085197e-14,logistic_regression,1,ALL_EXCEPT_PRICE
SMA_20,2.618997921826565e-14,logistic_regression,1,ALL_EXCEPT_PRICE
EMA_50,2.389140293784851e-14,logistic_regression,1,ALL_EXCEPT_PRICE
SMA_50,2.3515149210864012e-14,logistic_regression,1,ALL_EXCEPT_PRICE
Adj Close,2.34352230733389e-14,logistic_regression,1,ALL_EXCEPT_PRICE
MOMENTUM_20,1.0338379405775506e-14,logistic_regression,1,ALL_EXCEPT_PRICE
MOMENTUM_10,6.39630499257388e-15,logistic_regression,1,ALL_EXCEPT_PRICE
PRICE_CHANGE_PCT,2.799057829871031e-15,logistic_regression,1,ALL_EXCEPT_PRICE
VOLUME_CHANGE_PCT,2.6877414066089602e-15,logistic_regression,1,ALL_EXCEPT_PRICE
DAILY_RANGE_PCT,2.392481762362126e-15,logistic_regression,1,ALL_EXCEPT_PRICE
VOLUME_RATIO,1.7724128348272387e-15,logistic_regression,1,ALL_EXCEPT_PRICE
ATR_14,1.207272745819261e-15,logistic_regression,1,ALL_EXCEPT_PRICE
TRUE_RANGE,9.334427984678727e-16,logistic_regression,1,ALL_EXCEPT_PRICE
ROLLING_STD_20,6.263581789982641e-16,logistic_regression,1,ALL_EXCEPT_PRICE
HIST_VOL_20,3.658650956976088e-16,logistic_regression,1,ALL_EXCEPT_PRICE
DAILY_RETURN,2.799057829871029e-17,logistic_regression,1,ALL_EXCEPT_PRICE
ROLLING_STD_20,0.04737010945054268,random_forest,1,ALL_EXCEPT_PRICE
ROC_12,0.04673181687680272,random_forest,1,ALL_EXCEPT_PRICE
HIST_VOL_20,0.045422095442393874,random_forest,1,ALL_EXCEPT_PRICE
VOLUME_CHANGE_PCT,0.044865893523398336,random_forest,1,ALL_EXCEPT_PRICE
VOLUME_EMA_20,0.044106602338995826,random_forest,1,ALL_EXCEPT_PRICE
VOLUME_RATIO,0.04365081488770456,random_forest,1,ALL_EXCEPT_PRICE
MOMENTUM_20,0.04339796696003991,random_forest,1,ALL_EXCEPT_PRICE
MOMENTUM_10,0.04300074711411396,random_forest,1,ALL_EXCEPT_PRICE
ATR_14,0.04272648040762785,random_forest,1,ALL_EXCEPT_PRICE
VOLUME_SMA_20,0.04170919798255973,random_forest,1,ALL_EXCEPT_PRICE
DAILY_RANGE_PCT,0.04149385935658215,random_forest,1,ALL_EXCEPT_PRICE
PRICE_CHANGE_PCT,0.04115274818116165,random_forest,1,ALL_EXCEPT_PRICE
TRUE_RANGE,0.04102850405569059,random_forest,1,ALL_EXCEPT_PRICE
OBV,0.040877062937655306,random_forest,1,ALL_EXCEPT_PRICE
DAILY_RETURN,0.04013313685992483,random_forest,1,ALL_EXCEPT_PRICE
RSI_14,0.04001915006821004,random_forest,1,ALL_EXCEPT_PRICE
Volume,0.039066828261041193,random_forest,1,ALL_EXCEPT_PRICE
SMA_50,0.03319059144968753,random_forest,1,ALL_EXCEPT_PRICE
Adj Close,0.03158549687316235,random_forest,1,ALL_EXCEPT_PRICE
Open,0.03124627602155899,random_forest,1,ALL_EXCEPT_PRICE
EMA_50,0.03115563063923486,random_forest,1,ALL_EXCEPT_PRICE
EMA_20,0.030607333520507915,random_forest,1,ALL_EXCEPT_PRICE
Low,0.029742994729973108,random_forest,1,ALL_EXCEPT_PRICE
High,0.029573955344927197,random_forest,1,ALL_EXCEPT_PRICE
SMA_20,0.02953096348239083,random_forest,1,ALL_EXCEPT_PRICE
Close,0.02661374323411197,random_forest,1,ALL_EXCEPT_PRICE
Adj Close,0.04417147487401962,xgboost,1,ALL_EXCEPT_PRICE
VOLUME_EMA_20,0.04140842705965042,xgboost,1,ALL_EXCEPT_PRICE
TRUE_RANGE,0.04125884547829628,xgboost,1,ALL_EXCEPT_PRICE
VOLUME_RATIO,0.04080425575375557,xgboost,1,ALL_EXCEPT_PRICE
ROC_12,0.04027252271771431,xgboost,1,ALL_EXCEPT_PRICE
DAILY_RANGE_PCT,0.040057163685560226,xgboost,1,ALL_EXCEPT_PRICE
RSI_14,0.03966907039284706,xgboost,1,ALL_EXCEPT_PRICE
EMA_20,0.0395548939704895,xgboost,1,ALL_EXCEPT_PRICE
SMA_20,0.03952595219016075,xgboost,1,ALL_EXCEPT_PRICE
ROLLING_STD_20,0.03946324437856674,xgboost,1,ALL_EXCEPT_PRICE
ATR_14,0.03944595530629158,xgboost,1,ALL_EXCEPT_PRICE
VOLUME_SMA_20,0.03939935937523842,xgboost,1,ALL_EXCEPT_PRICE
SMA_50,0.03899439796805382,xgboost,1,ALL_EXCEPT_PRICE
EMA_50,0.03896253556013107,xgboost,1,ALL_EXCEPT_PRICE
HIST_VOL_20,0.03884001821279526,xgboost,1,ALL_EXCEPT_PRICE
DAILY_RETURN,0.03807242959737778,xgboost,1,ALL_EXCEPT_PRICE
High,0.037464357912540436,xgboost,1,ALL_EXCEPT_PRICE
MOMENTUM_10,0.03680012747645378,xgboost,1,ALL_EXCEPT_PRICE
VOLUME_CHANGE_PCT,0.036634575575590134,xgboost,1,ALL_EXCEPT_PRICE
MOMENTUM_20,0.03662007302045822,xgboost,1,ALL_EXCEPT_PRICE
Close,0.036605898290872574,xgboost,1,ALL_EXCEPT_PRICE
Volume,0.03650377318263054,xgboost,1,ALL_EXCEPT_PRICE
Open,0.03571361303329468,xgboost,1,ALL_EXCEPT_PRICE
OBV,0.03567929193377495,xgboost,1,ALL_EXCEPT_PRICE
Low,0.035014718770980835,xgboost,1,ALL_EXCEPT_PRICE
PRICE_CHANGE_PCT,0.03306300565600395,xgboost,1,ALL_EXCEPT_PRICE
VOLUME_SMA_20,1.3689396446343123e-09,logistic_regression,2,ALL_EXCEPT_PRICE
Volume,1.1458265926395938e-09,logistic_regression,2,ALL_EXCEPT_PRICE
VOLUME_EMA_20,1.8330317430925449e-10,logistic_regression,2,ALL_EXCEPT_PRICE
OBV,7.48436207799496e-12,logistic_regression,2,ALL_EXCEPT_PRICE
High,4.763336421560143e-13,logistic_regression,2,ALL_EXCEPT_PRICE
Open,4.686676610737051e-13,logistic_regression,2,ALL_EXCEPT_PRICE
Close,4.651149873546479e-13,logistic_regression,2,ALL_EXCEPT_PRICE
Low,4.556810446623335e-13,logistic_regression,2,ALL_EXCEPT_PRICE
SMA_20,4.4857775895669154e-13,logistic_regression,2,ALL_EXCEPT_PRICE
EMA_20,4.437171738327258e-13,logistic_regression,2,ALL_EXCEPT_PRICE
EMA_50,4.3770443463370945e-13,logistic_regression,2,ALL_EXCEPT_PRICE
SMA_50,4.277217141813164e-13,logistic_regression,2,ALL_EXCEPT_PRICE
Adj Close,4.1298316900670244e-13,logistic_regression,2,ALL_EXCEPT_PRICE
MOMENTUM_20,4.202470526831843e-14,logistic_regression,2,ALL_EXCEPT_PRICE
ROC_12,3.887763041116827e-14,logistic_regression,2,ALL_EXCEPT_PRICE
TRUE_RANGE,2.8491487626339375e-14,logistic_regression,2,ALL_EXCEPT_PRICE
MOMENTUM_10,2.3156107372181467e-14,logistic_regression,2,ALL_EXCEPT_PRICE
ATR_14,1.9728464742102832e-14,logistic_regression,2,ALL_EXCEPT_PRICE
ROLLING_STD_20,1.904758462757038e-14,logistic_regression,2,ALL_EXCEPT_PRICE
PRICE_CHANGE_PCT,1.3881217554499104e-14,logistic_regression,2,ALL_EXCEPT_PRICE
VOLUME_CHANGE_PCT,1.1145171599553027e-14,logistic_regression,2,ALL_EXCEPT_PRICE
RSI_14,9.516382869820084e-15,logistic_regression,2,ALL_EXCEPT_PRICE
DAILY_RANGE_PCT,6.1130265877936764e-15,logistic_regression,2,ALL_EXCEPT_PRICE
