sim_seed,mean_cum_return_pct,mean_sharpe,mean_sortino
49,81.90743542923376,0.7799691368233546,1.023115602478907
50,52.991620515309606,0.5103606172493036,0.6734024497467138
51,53.58223376562669,0.5938412112642377,0.7825542221939941
52,67.09671582754913,0.7452382621366966,0.9003371799686681
53,32.994551692485956,0.4905630321232429,0.6209223490325405
54,57.128858004572905,0.661942306470878,0.8027344850933188
55,73.48942514817654,0.6212950057086032,0.8257566355022566
56,96.55035889289198,0.7497735797727143,1.0718791770224125
57,33.944146924603345,0.4525269182016111,0.5683907791390956
58,65.59622116655964,0.6676431061054767,0.8597939750363629
59,140.3143369487389,0.9378779699711174,1.2869726655090812
60,40.15178452412481,0.5254819121361057,0.6609329156286063
61,32.08437965303394,0.5091531454713637,0.6254244641010012
62,36.446142086491605,0.48163782478121214,0.6041340895823148
63,54.852339550416694,0.5212518681555004,0.6877841004247923
