asset,model,fold,train_samples,validation_samples,base_positive_rate,training_time,prediction_time,brier_A,log_loss_A,ece_A,roc_auc_A,ppr_050_A,brier_B,log_loss_B,ece_B,roc_auc_B,ppr_050_B,rank_corr_B,rank_inversions_B,fallback_B,calibration_time_B,brier_C,log_loss_C,ece_C,roc_auc_C,ppr_050_C,rank_corr_C,rank_inversions_C,fallback_C,calibration_time_C
infy_ns,random_forest,4,3684,940,0.499728555917481,0.5778212000150234,0.07657939998898655,0.24919938829787233,0.6914826931698564,0.03093085106382985,0.5465919384057971,0.5680851063829787,0.24896586208875032,0.6910741739032417,0.006390189469201324,0.5465919384057971,0.9085106382978724,0.9999999999999998,0,False,1.8197957000229508,0.2487540015755196,0.6904434729680575,0.012061622120700404,0.5418591485507246,0.6776595744680851,0.931272393836881,0,False,1.6028072000481188
infy_ns,xgboost,4,3684,940,0.499728555917481,0.347885400056839,0.005710299941711128,0.25347059965133667,0.7008388042449951,0.06825976233850134,0.5428940217391305,0.6117021276595744,0.2493918471480373,0.6919286751635565,0.006833625184204602,0.5428940217391305,0.9765957446808511,0.9999999999999998,0,False,1.0736338999122381,0.2483277434938181,0.6895447826535186,0.017300611427066015,0.5413813405797103,0.7595744680851064,0.9651205492323898,0,False,1.1620434999931604
infy_ns,logistic_regression,5,4624,940,0.5019463667820069,0.01929520000703633,0.0028553999727591872,0.25192579231538553,0.6972574476617148,0.022666186542861143,0.48955602883355176,0.7648936170212766,0.2491627004364287,0.6914733067638196,0.01572535758227695,0.48955602883355176,0.9861702127659574,1.0,0,False,0.08566280000377446,0.2533123302811273,0.7007425362386761,0.01950673341051984,0.48574705111402355,0.95,0.8701377692500786,0,False,0.09036989999003708
infy_ns,random_forest,5,4624,940,0.5019463667820069,0.6845739000709727,0.05130639998242259,0.25635090425531915,0.7061608149771268,0.08422340425531913,0.4871145514780836,0.5106382978723404,0.24951086463331462,0.6921678607573628,0.02104453675117802,0.4871145514780836,0.8712765957446809,1.0,0,False,1.7984748999588192,0.2500834780788232,0.6934523174036791,0.03530676195262382,0.49090077544779387,0.5468085106382978,0.9645303482269186,0,False,2.0121567000169307
infy_ns,xgboost,5,4624,940,0.5019463667820069,0.4737745999591425,0.0053171999752521515,0.261373370885849,0.7174506187438965,0.08458549824166806,0.5013128913644969,0.5042553191489362,0.24934397065998626,0.6918365833421332,0.028419881960728886,0.5013128913644969,0.8404255319148937,0.9999999999999998,0,False,1.2345836999593303,0.2512998328071617,0.6959620281158257,0.023415735260306055,0.5022935779816514,0.7606382978723404,0.9467908160096462,0,False,1.2090916999150068
icicibank_ns,logistic_regression,1,803,846,0.49813200498132004,0.020365900010801852,0.0026264999760314822,0.2928531493079681,0.8122484082557193,0.17868644472722522,0.48791133863900565,0.8699763593380615,0.25107330961647223,0.6952998282334509,0.02980966188905876,0.48791133863900565,1.0,1.0,0,False,0.06573300005402416,0.31931810684086154,2.408536116480094,0.18097661774886742,0.484091366359653,0.9929078014184397,0.9709341082428696,0,False,0.0731624000472948
icicibank_ns,random_forest,1,803,846,0.49813200498132004,0.5216994999209419,0.07798739999998361,0.2514972222222222,0.6966155102655922,0.0666312056737588,0.5645706652955379,0.6903073286052009,0.2500320552210112,0.6932103701306895,0.020820683164333165,0.5645706652955379,1.0,1.0,0,False,1.2971869999310002,0.2506433017206565,0.6945239215085633,0.04293675267843341,0.5495171242063847,0.9491725768321513,0.8414106357676989,0,False,1.2629256999352947
icicibank_ns,xgboost,1,803,846,0.49813200498132004,0.31397300004027784,0.00461509998422116,0.27111655473709106,0.7452954053878784,0.1306384230301172,0.5439785835643387,0.6926713947990544,0.25016696296976515,0.6934810610444515,0.01978511027252028,0.5439785835643387,1.0,1.0,0,False,0.9153827000409365,0.2510426144287537,0.7325294761007928,0.044798578744223036,0.520882701421801,0.9988179669030733,0.8664358232022418,0,False,0.9298373999772593
icicibank_ns,logistic_regression,2,1649,846,0.4996967859308672,0.01817070005927235,0.0015098999720066786,0.25198988503055475,0.7354640785112394,0.02816854357235061,0.5200704225352113,0.4988179669030733,0.2500092877371916,0.693165785907739,0.006394896701252151,0.5200704225352113,1.0,1.0,0,False,0.06981700006872416,0.2506237316695233,0.7326161618349893,0.005803102298960367,0.5012100380058127,0.9952718676122931,0.13276230641616715,0,False,0.09452050004620105
icicibank_ns,random_forest,2,1649,846,0.4996967859308672,0.45476550003513694,0.05488109996076673,0.2621349586288416,0.7192385554252835,0.09550236406619383,0.5036692376481108,0.6028368794326241,0.2503464972873044,0.6938394936562576,0.01872279712377501,0.5036692376481108,0.7612293144208038,1.0,0,False,1.2990575999720022,0.2553909630545538,0.9699681848973467,0.02950667842023613,0.5050162083612788,0.6808510638297872,0.9597293217556746,0,False,1.2302490998990834
icicibank_ns,xgboost,2,1649,846,0.4996967859308672,0.3495851999614388,0.016323700081557035,0.27035632729530334,0.7381606101989746,0.12802579395701977,0.49913369103509947,0.6749408983451537,0.250967756811039,0.6950834099780263,0.03745400402931126,0.49913369103509947,0.8144208037825059,1.0,0,False,1.0829545999877155,0.25177475160858115,0.7348087450410528,0.03998375150722909,0.5067907444668007,0.9042553191489362,0.8558572496407176,0,False,1.0572600999148563
icicibank_ns,logistic_regression,3,2495,846,0.501002004008016,0.027400200022384524,0.0023895000340417027,0.24760886900013865,0.6881860185309152,0.013128879294893857,0.5536609493150915,0.38652482269503546,0.24916656697095968,0.6914778026555819,0.018115095787115273,0.5536609493150915,0.5520094562647754,1.0,0,False,0.0834853999549523,0.24864621817510024,0.6899826115248593,0.029539018090488124,0.5496174460260774,0.35815602836879434,0.9449339481369153,0,False,0.11562810000032187
icicibank_ns,random_forest,3,2495,846,0.501002004008016,0.5364017999963835,0.07889220002107322,0.2509064420803782,0.6950416903648065,0.0548463356973995,0.5356901340755271,0.46808510638297873,0.2490547408212663,0.6912524052742134,0.01481775757580302,0.5356901340755271,0.5200945626477541,1.0,0,False,1.6974470999557525,0.2484005337824029,0.6898518992381327,0.019430568372102077,0.5428801368140436,0.6997635933806147,0.9164696731943878,0,False,1.4375515000429004
icicibank_ns,xgboost,3,2495,846,0.501002004008016,0.3863818000536412,0.0057706000516191125,0.25618818402290344,0.7067185640335083,0.06206010340164738,0.5240346729708432,0.4846335697399527,0.2496134532461538,0.6923738125329091,0.003492845093718334,0.5240346729708432,0.5862884160756501,1.0,0,False,0.931256299954839,0.24992429933944688,0.6929991430597766,0.009431254123943909,0.5118650414410184,0.9243498817966903,0.6872545549996555,0,False,0.9470944999484345
icicibank_ns,logistic_regression,4,3341,848,0.5007482789583957,0.019666999927721918,0.001665599993430078,0.2519255924355075,0.6971795751337291,0.02334941313558904,0.5153539465246606,0.37735849056603776,0.24987657768695046,0.6929003036525393,0.02393306717935925,0.5153539465246606,0.16981132075471697,1.0,0,False,0.07961459993384778,0.2503751235804898,0.7318927971732662,0.019950156063828075,0.5160844230072211,0.33608490566037735,0.9575166882828818,0,False,0.06115199998021126
icicibank_ns,random_forest,4,3341,848,0.5007482789583957,0.5170393000589684,0.06261469994205981,0.2579409198113208,0.7099935802082865,0.06985849056603771,0.49974070872947274,0.42806603773584906,0.25024593079685215,0.6936424031171496,0.01729343479255986,0.49974070872947274,0.3490566037735849,0.9999999999999999,0,False,1.5114852000260726,0.25081634950625253,0.6948059069341181,0.014856287600443028,0.4955920484010372,0.1179245283018868,0.7864273593834101,0,False,1.5128379999659956
icicibank_ns,xgboost,4,3341,848,0.5007482789583957,0.4008461000630632,0.00580629997421056,0.2584307789802551,0.711232602596283,0.06395242686541575,0.5041514484066133,0.4233490566037736,0.24980463751020004,0.692755298184123,0.014181886940654004,0.5041514484066133,0.30306603773584906,1.0,0,False,1.1853775000199676,0.25031792846045364,0.6938537988936762,0.013351841761248182,0.5058939972676834,0.43160377358490565,0.9588677344393159,0,False,1.2311455000890419
icicibank_ns,logistic_regression,5,4189,848,0.4955836715206493,0.025503099896013737,0.001660600071772933,0.25932889795489905,0.7126230703787562,0.0877336851107584,0.5137981989014971,0.125,0.2514300801881745,0.6960131286576351,0.05119404116606559,0.5137981989014971,0.04481132075471698,1.0,0,False,0.11775510001461953,0.2518111067113905,0.6960981530875252,0.055822345126533175,0.5038308194161765,0.12264150943396226,0.6226478603729534,0,False,0.11205629992764443
icicibank_ns,random_forest,5,4189,848,0.4955836715206493,0.6295494999503717,0.07754570001270622,0.2587080188679245,0.7112190551019891,0.09067216981132073,0.5233334262692726,0.21226415094339623,0.25116058896116306,0.6954719614109088,0.04957223609786851,0.5233334262692726,0.1580188679245283,0.9999999999999999,0,False,1.845787400030531,0.25169138062774954,0.696110355219132,0.0529780783803642,0.518041653887975,0.08844339622641509,0.9487191205529729,0,False,1.6289798999205232
icicibank_ns,xgboost,5,4189,848,0.4955836715206493,0.37028570007532835,0.0047688999911770225,0.27040284872055054,0.7382866740226746,0.12073296608122171,0.518554660272674,0.20047169811320756,0.25129926367760747,0.6957532066786037,0.04723319502505823,0.518554660272674,0.13089622641509435,1.0,0,False,1.19462670001667,0.25279854453918055,0.6987059220811699,0.05303522299292257,0.5181922101095715,0.04834905660377359,0.9233184589611062,0,False,1.3338367999531329
