trade_id,fold,signal_date,entry_date,entry_price,exit_date,exit_price,predicted_probability,target,holding_period,gross_return_pct,transaction_cost_pct,net_return_pct,capital_before,capital_after,cumulative_return_pct,win_loss,regime
18,1,2006-07-31,2006-07-31,234.03750610351562,2006-08-14,241.16250610351562,0.705,1,10,3.0443838334393236,0.1,2.9413394496058847,123950.46772445309,127596.27172960344,27.596271729603437,1,HIGH_VOLATILITY
19,1,2006-08-14,2006-08-14,241.16250610351562,2006-08-29,247.52499389648438,0.635,1,10,2.6382574537676025,0.1,2.5356191963138346,127596.27172960344,130831.62728936003,30.831627289360025,1,BULLISH
20,1,2006-08-29,2006-08-29,247.52499389648438,2006-09-12,244.47500610351562,0.555,0,10,-1.2321938665491952,0.1,-1.3309616726826459,130831.62728936003,129090.30847439164,29.09030847439164,0,BULLISH
21,1,2006-09-18,2006-09-18,249.03750610351562,2006-10-03,253.5749969482422,0.555,1,10,1.8220110358961337,0.1,1.7201890248602376,129090.30847439164,131310.90579292635,31.310905792926352,1,HIGH_VOLATILITY
22,1,2006-10-06,2006-10-06,248.5500030517578,2006-10-20,272.3999938964844,0.585,1,10,9.595650996536124,0.1,9.486055345539587,131310.90579292635,143767.1309911727,43.767130991172685,1,HIGH_VOLATILITY
23,1,2006-10-20,2006-10-20,272.3999938964844,2006-11-07,266.2875061035156,0.655,0,10,-2.243938300267208,0.1,-2.3416943619669413,143767.1309911727,140400.54419039076,40.40054419039076,0,BULLISH
24,1,2006-11-07,2006-11-07,266.2875061035156,2006-11-21,287.13751220703125,0.66,1,10,7.829885227664595,0.1,7.7220553424369305,140400.54419039076,151242.35191385535,51.24235191385536,1,BULLISH
25,1,2006-12-08,2006-12-08,294.2250061035156,2006-12-22,288.48748779296875,0.61,0,10,-1.9500444189058066,0.1,-2.0480943744869005,151242.35191385535,148144.765812466,48.144765812466005,0,HIGH_VOLATILITY
26,1,2006-12-22,2006-12-22,288.48748779296875,2007-01-09,314.1000061035156,0.57,1,10,8.878207684670034,0.1,8.769329476985364,148144.765812466,161136.06842946954,61.13606842946954,1,HIGH_VOLATILITY
27,1,2007-01-18,2007-01-18,328.86248779296875,2007-02-05,326.45001220703125,0.64,0,10,-0.733581869470088,0.1,-0.8328482876006179,161136.06842946954,159794.04944284775,59.79404944284775,0,HIGH_VOLATILITY
28,1,2007-02-05,2007-02-05,326.45001220703125,2007-02-20,324.88751220703125,0.65,0,10,-0.47863376981866324,0.1,-0.5781551360488446,159794.04944284775,158870.1919388935,58.87019193889349,0,BULLISH
29,1,2007-03-02,2007-03-02,302.13751220703125,2007-03-16,309.4125061035156,0.65,1,10,2.407841993317066,0.1,2.305434151323749,158870.1919388935,162532.83960012632,62.53283960012632,1,HIGH_VOLATILITY
30,1,2007-03-20,2007-03-20,313.25,2007-04-04,299.6000061035156,0.56,0,10,-4.357539950992618,0.1,-4.453182411041625,162532.83960012632,155294.955774887,55.294955774887,0,HIGH_VOLATILITY
31,1,2007-04-04,2007-04-04,299.6000061035156,2007-04-19,310.7250061035156,0.77,1,10,3.7132843035244036,0.1,3.6095710192208785,155294.955774887,160900.4374928492,60.90043749284919,1,HIGH_VOLATILITY
32,1,2007-04-20,2007-04-20,314.4125061035156,2007-05-08,316.63751220703125,0.61,1,10,0.7076709928271985,0.1,0.6069633218343713,160900.4374928492,161877.04413310182,61.87704413310182,1,HIGH_VOLATILITY
33,1,2007-05-10,2007-05-10,307.42498779296875,2007-05-24,306.1875,0.605,0,10,-0.4025332494449409,0.1,-0.5021307161954961,161877.04413310182,161064.20977204017,61.064209772040165,0,BEARISH_SIDEWAYS
34,1,2007-05-24,2007-05-24,306.1875,2007-06-07,301.75,0.575,0,10,-1.4492753623188406,0.1,-1.5478260869565215,161064.20977204017,158571.21591643814,58.57121591643815,0,BEARISH_SIDEWAYS
35,1,2007-06-07,2007-06-07,301.75,2007-06-21,286.3999938964844,0.565,0,10,-5.086994566202361,0.1,-5.18190757163616,158571.21591643814,150354.2020724287,50.35420207242871,0,BEARISH_SIDEWAYS
36,1,2007-06-21,2007-06-21,286.3999938964844,2007-07-05,277.9125061035156,0.765,0,10,-2.9635083707566157,0.1,-3.0605448623858593,150354.2020724287,145752.54426551974,45.75254426551974,0,BEARISH_SIDEWAYS
37,1,2007-07-05,2007-07-05,277.9125061035156,2007-07-19,295.54998779296875,0.785,1,10,6.346415257355707,0.1,6.24006884209835,145752.54426551974,154847.60336679805,54.84760336679805,1,HIGH_VOLATILITY
38,1,2007-07-19,2007-07-19,295.54998779296875,2007-08-02,273.7875061035156,0.64,0,10,-7.363384398004993,0.1,-7.456021013606989,154847.60336679805,143302.13352070277,43.302133520702775,0,HIGH_VOLATILITY
39,1,2007-08-02,2007-08-02,273.7875061035156,2007-08-17,264.0375061035156,0.75,0,10,-3.5611559266381017,0.1,-3.6575947707114635,143302.13352070277,138060.72217873158,38.06072217873158,0,HIGH_VOLATILITY
40,1,2007-08-17,2007-08-17,264.0375061035156,2007-08-31,266.0874938964844,0.77,1,10,0.7764002255668384,0.1,0.6756238253412716,138060.72217873158,138993.4933112093,38.99349331120931,1,HIGH_VOLATILITY
41,1,2007-08-31,2007-08-31,266.0874938964844,2007-09-14,255.6125030517578,0.75,0,10,-3.936671615540726,0.1,-4.032734943925186,138993.4933112093,133388.25413666587,33.38825413666587,0,HIGH_VOLATILITY
42,1,2007-09-14,2007-09-14,255.6125030517578,2007-09-28,265.0375061035156,0.765,1,10,3.687223018918361,0.1,3.583535795899443,133388.25413666587,138168.2699711786,38.16826997117862,1,HIGH_VOLATILITY
43,1,2007-10-01,2007-10-01,260.4125061035156,2007-10-16,267.1000061035156,0.735,1,10,2.568041028467994,0.1,2.465472987439526,138168.2699711786,141574.77134453054,41.57477134453054,1,HIGH_VOLATILITY
44,1,2007-10-16,2007-10-16,267.1000061035156,2007-10-30,262.125,0.63,0,10,-1.8626005203412621,0.1,-1.9607379198209212,141574.77134453054,138798.86111787858,38.79886111787858,0,HIGH_VOLATILITY
45,1,2007-10-30,2007-10-30,262.125,2007-11-14,246.6750030517578,0.785,0,10,-5.894133313587863,0.1,-5.9882391802742765,138798.86111787858,130487.25333464329,30.487253334643288,0,HIGH_VOLATILITY
46,1,2007-11-14,2007-11-14,246.6750030517578,2007-11-28,244.125,0.65,0,10,-1.0337500842040188,0.1,-1.1327163341198148,130487.25333464329,129009.20290217748,29.009202902177478,0,HIGH_VOLATILITY
47,1,2007-11-28,2007-11-28,244.125,2007-12-12,263.3500061035156,0.795,1,10,7.875066504256273,0.1,7.767191437752016,129009.20290217748,139029.59466390754,39.02959466390754,1,HIGH_VOLATILITY
48,1,2007-12-12,2007-12-12,263.3500061035156,2007-12-28,270.5375061035156,0.58,1,10,2.729257578666921,0.1,2.6265283210882546,139029.59466390754,142681.24634244927,42.68124634244928,1,HIGH_VOLATILITY
49,1,2007-12-28,2007-12-28,270.5375061035156,2008-01-11,247.4375,0.625,0,10,-8.538559564704821,0.1,-8.630021005140117,142681.24634244927,130367.82481270019,30.367824812700185,0,HIGH_VOLATILITY
